epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.0996,1.74871,2.22029,1.13806,0.46804,0.26603,0.2832,0.17112,1.64755,1.52527,1.03515,0.000166038,0.000166038,0.000166038
2,123.74,1.63893,1.34057,1.06829,0.50642,0.30664,0.31538,0.1904,1.58621,1.42558,1.03449,0.000331058,0.000331058,0.000331058
3,182.855,1.57593,1.22869,1.05168,0.56756,0.33357,0.35135,0.2017,1.60888,1.30712,1.03102,0.000494427,0.000494427,0.000494427
4,240.49,1.53178,1.17726,1.04161,0.63596,0.35978,0.38416,0.22611,1.57779,1.17368,1.01445,0.000492575,0.000492575,0.000492575
5,296.434,1.51442,1.08307,1.03273,0.61157,0.36843,0.40691,0.24264,1.54389,1.2103,1.01432,0.0004901,0.0004901,0.0004901
6,356.221,1.4989,1.03461,1.01823,0.69408,0.37356,0.41709,0.25188,1.49963,1.09662,0.99606,0.000487625,0.000487625,0.000487625
7,414.69,1.47475,1.02628,1.01399,0.70256,0.3868,0.42185,0.25058,1.51239,1.10213,0.99704,0.00048515,0.00048515,0.00048515
8,472.063,1.45964,0.99816,1.00751,0.70827,0.40967,0.44257,0.27488,1.48435,1.04575,0.99313,0.000482675,0.000482675,0.000482675
9,531.371,1.42206,0.96533,1.00723,0.69495,0.40129,0.45101,0.27691,1.47474,1.04218,0.98756,0.0004802,0.0004802,0.0004802
10,591.389,1.43547,0.95559,0.98891,0.62693,0.41888,0.46093,0.28647,1.45376,1.04642,0.98363,0.000477725,0.000477725,0.000477725
11,649.553,1.40756,0.91643,0.98535,0.67241,0.42193,0.47563,0.29488,1.47807,1.00366,0.98264,0.00047525,0.00047525,0.00047525
12,705.505,1.40053,0.89591,0.98967,0.74253,0.43417,0.47967,0.30103,1.4397,0.96779,0.97648,0.000472775,0.000472775,0.000472775
13,765.132,1.36342,0.87492,0.98031,0.69966,0.4069,0.45797,0.27839,1.47126,1.04129,0.98242,0.0004703,0.0004703,0.0004703
14,820.677,1.36353,0.89123,0.97666,0.66402,0.43568,0.46319,0.27795,1.50096,1.02473,0.98605,0.000467825,0.000467825,0.000467825
15,876.738,1.3821,0.90208,0.97304,0.76676,0.43475,0.48932,0.30796,1.41642,0.9421,0.96774,0.00046535,0.00046535,0.00046535
16,934.588,1.34258,0.85634,0.96677,0.75549,0.41726,0.47796,0.2967,1.44272,1.00183,0.97178,0.000462875,0.000462875,0.000462875
17,991.174,1.33526,0.83783,0.96742,0.74596,0.44779,0.49377,0.3088,1.41473,0.95121,0.9617,0.0004604,0.0004604,0.0004604
18,1047.16,1.35594,0.84919,0.96805,0.71762,0.45369,0.49963,0.31279,1.39915,0.92733,0.96125,0.000457925,0.000457925,0.000457925
19,1106.14,1.3226,0.83309,0.96301,0.72034,0.43852,0.48153,0.30545,1.41232,0.96004,0.96179,0.00045545,0.00045545,0.00045545
20,1163,1.3288,0.83821,0.95848,0.72409,0.44732,0.48876,0.31122,1.37732,0.92306,0.96107,0.000452975,0.000452975,0.000452975
21,1220.07,1.30047,0.80857,0.95252,0.76089,0.44999,0.49209,0.30792,1.40176,0.95676,0.9582,0.0004505,0.0004505,0.0004505
22,1276.81,1.29064,0.81224,0.96094,0.73486,0.46051,0.49976,0.31211,1.39553,0.93941,0.96214,0.000448025,0.000448025,0.000448025
23,1332.25,1.27202,0.79042,0.95555,0.77391,0.45919,0.51436,0.32824,1.37637,0.91357,0.95936,0.00044555,0.00044555,0.00044555
24,1394.86,1.26087,0.78348,0.95146,0.73985,0.4577,0.50316,0.3208,1.38158,0.9356,0.95756,0.000443075,0.000443075,0.000443075
25,1451.44,1.29301,0.80526,0.94765,0.71515,0.47401,0.51038,0.32341,1.39808,0.90776,0.95773,0.0004406,0.0004406,0.0004406
26,1512.87,1.26031,0.7783,0.94957,0.76244,0.46817,0.51458,0.32499,1.39431,0.90196,0.95953,0.000438125,0.000438125,0.000438125
27,1570.39,1.26,0.78339,0.94651,0.73165,0.47397,0.53437,0.34043,1.36536,0.88507,0.95301,0.00043565,0.00043565,0.00043565
28,1628.74,1.27344,0.77539,0.94464,0.729,0.47195,0.51577,0.33025,1.38077,0.88262,0.95777,0.000433175,0.000433175,0.000433175
