epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,62.2637,2.1033,4.15407,1.20589,0.65725,0.1019,0.10361,0.05915,2.12541,2.91794,1.10375,0.000166038,0.000166038,0.000166038
2,120.54,2.06902,2.78065,1.1208,0.72273,0.16233,0.16066,0.09129,2.00669,2.17115,1.08032,0.000331058,0.000331058,0.000331058
3,179.147,1.98687,2.20044,1.10787,0.65495,0.19154,0.19463,0.10878,1.97933,2.06793,1.06989,0.000494427,0.000494427,0.000494427
4,235.593,1.90263,1.93061,1.10025,0.63708,0.22132,0.23245,0.13188,1.90955,1.88017,1.06618,0.000492575,0.000492575,0.000492575
5,291.583,1.829,1.76333,1.0735,0.51021,0.24875,0.25446,0.15078,1.83625,1.68983,1.04702,0.0004901,0.0004901,0.0004901
6,350.145,1.81482,1.67953,1.06395,0.65446,0.25285,0.2727,0.16337,1.79416,1.62026,1.04625,0.000487625,0.000487625,0.000487625
7,408.599,1.77064,1.56246,1.05451,0.67091,0.25647,0.27612,0.16298,1.77232,1.54918,1.03135,0.00048515,0.00048515,0.00048515
8,464.242,1.7492,1.52171,1.05074,0.53739,0.27259,0.28874,0.1704,1.76632,1.52435,1.03704,0.000482675,0.000482675,0.000482675
9,522.945,1.722,1.50522,1.04805,0.65559,0.27351,0.29591,0.17528,1.76054,1.49338,1.02646,0.0004802,0.0004802,0.0004802
10,581.305,1.72798,1.43573,1.03528,0.58982,0.27987,0.29867,0.18141,1.7642,1.45537,1.01508,0.000477725,0.000477725,0.000477725
11,638.096,1.67621,1.37258,1.02769,0.59459,0.28701,0.30955,0.186,1.72832,1.41998,1.01904,0.00047525,0.00047525,0.00047525
12,694.348,1.69408,1.37341,1.03494,0.66131,0.29193,0.32446,0.19554,1.73268,1.36819,1.02159,0.000472775,0.000472775,0.000472775
13,752.027,1.64284,1.32455,1.0277,0.65242,0.29943,0.32435,0.19212,1.72439,1.35988,1.00851,0.0004703,0.0004703,0.0004703
14,807.618,1.64589,1.31641,1.0204,0.61764,0.29761,0.32337,0.19172,1.73551,1.37637,1.01751,0.000467825,0.000467825,0.000467825
15,863.047,1.6568,1.30056,1.01617,0.65132,0.32348,0.35725,0.21888,1.66672,1.28577,1.00467,0.00046535,0.00046535,0.00046535
16,918.517,1.61081,1.2363,1.01423,0.67535,0.32865,0.36262,0.22164,1.66248,1.28882,1.00204,0.000462875,0.000462875,0.000462875
17,975.167,1.58751,1.20177,1.00976,0.64078,0.34417,0.37214,0.22478,1.6632,1.32832,1.00251,0.0004604,0.0004604,0.0004604
18,1031.04,1.62956,1.2292,1.01367,0.62617,0.33183,0.36416,0.2174,1.67926,1.25604,1.00648,0.000457925,0.000457925,0.000457925
19,1088.62,1.59649,1.20044,1.01341,0.63421,0.34368,0.37515,0.22277,1.62842,1.24732,0.99607,0.00045545,0.00045545,0.00045545
20,1144.99,1.62097,1.19591,1.01034,0.62379,0.34542,0.37825,0.23039,1.63572,1.2335,0.99913,0.000452975,0.000452975,0.000452975
21,1201.29,1.57376,1.16612,0.99708,0.63869,0.36025,0.3819,0.23084,1.64108,1.25404,0.99631,0.0004505,0.0004505,0.0004505
22,1256.59,1.55669,1.15511,1.0064,0.67314,0.34279,0.38308,0.23183,1.63864,1.19733,1.00099,0.000448025,0.000448025,0.000448025
23,1310.99,1.53737,1.12675,1.00292,0.65337,0.35937,0.39004,0.23463,1.64747,1.21835,1.00145,0.00044555,0.00044555,0.00044555
