epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.9038,4.4622,4.30006,3.94943,0.01031,0.02831,0.00655,0.00195,4.1834,4.49499,3.75556,0.000166038,0.000166038,0.000166038
2,68.8966,3.66434,3.42084,3.19198,0.24149,0.03206,0.03028,0.01132,3.7069,3.87771,3.14384,0.000331058,0.000331058,0.000331058
3,101.475,3.26351,2.92705,2.71682,0.15985,0.06842,0.05388,0.0192,3.23191,3.02693,2.74762,0.000494427,0.000494427,0.000494427
4,133.818,2.95713,2.71221,2.45893,0.25967,0.09048,0.08898,0.03496,3.01041,3.00626,2.62284,0.000492575,0.000492575,0.000492575
5,165.307,2.73205,2.42031,2.35333,0.28925,0.09835,0.09649,0.04216,2.77237,2.95715,2.43424,0.0004901,0.0004901,0.0004901
6,197.549,2.60303,2.33627,2.24927,0.54044,0.11235,0.16843,0.08358,2.69215,2.61053,2.39974,0.000487625,0.000487625,0.000487625
7,232.321,2.48374,2.17827,2.16244,0.50222,0.1262,0.16498,0.0837,2.54635,2.74067,2.25453,0.00048515,0.00048515,0.00048515
8,265.533,2.37401,2.03202,2.12964,0.50955,0.14738,0.16705,0.08677,2.39116,2.58307,2.19782,0.000482675,0.000482675,0.000482675
9,301.79,2.24147,2.0263,2.09605,0.39444,0.16198,0.16803,0.09211,2.34597,3.11654,2.18026,0.0004802,0.0004802,0.0004802
10,333.777,2.17419,1.85585,2.01378,0.46231,0.17664,0.19657,0.11147,2.27087,2.3791,2.11306,0.000477725,0.000477725,0.000477725
11,363.927,2.07953,1.78469,1.96946,0.53917,0.19932,0.21989,0.12477,2.19705,2.19729,2.04215,0.00047525,0.00047525,0.00047525
12,398.395,2.04372,1.72253,1.91864,0.528,0.20125,0.21979,0.12572,2.12308,2.46488,2.00397,0.000472775,0.000472775,0.000472775
13,430.48,1.95818,1.62477,1.91491,0.49782,0.21672,0.23874,0.14043,2.05356,2.10459,1.95956,0.0004703,0.0004703,0.0004703
14,464.225,1.94248,1.61306,1.87828,0.51165,0.22247,0.25386,0.1511,2.01286,2.05056,1.95813,0.000467825,0.000467825,0.000467825
