epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,66.0905,1.78495,2.30034,1.16348,0.6665,0.24179,0.26065,0.16186,1.57391,1.63179,1.05679,0.000166038,0.000166038,0.000166038
2,124.023,1.61885,1.38686,1.05559,0.57875,0.28735,0.32026,0.19283,1.54827,1.33286,1.0414,0.000331058,0.000331058,0.000331058
3,181.417,1.57367,1.27231,1.06395,0.56067,0.33635,0.35231,0.20959,1.55604,1.28396,1.06149,0.000494427,0.000494427,0.000494427
4,239.437,1.54578,1.16833,1.04488,0.55525,0.35419,0.37466,0.23133,1.46462,1.16979,1.01681,0.000492575,0.000492575,0.000492575
5,295.816,1.52625,1.12203,1.0311,0.58871,0.35925,0.40241,0.24451,1.46703,1.14429,1.01785,0.0004901,0.0004901,0.0004901
6,353.934,1.47901,1.02587,1.01161,0.62391,0.37761,0.40905,0.25517,1.44554,1.06063,1.01698,0.000487625,0.000487625,0.000487625
7,409.586,1.451,0.99828,1.01439,0.66583,0.39726,0.4412,0.27098,1.42495,1.0479,1.00713,0.00048515,0.00048515,0.00048515
8,467.32,1.46281,1.00387,1.01176,0.62823,0.40081,0.44613,0.27122,1.44352,1.01593,1.00566,0.000482675,0.000482675,0.000482675
9,523.865,1.44461,0.97931,1.00319,0.60849,0.41397,0.45054,0.28129,1.41441,1.00529,0.9944,0.0004802,0.0004802,0.0004802
10,580.659,1.39859,0.90962,0.99721,0.70026,0.40088,0.45579,0.2857,1.43993,0.97646,1.00441,0.000477725,0.000477725,0.000477725
11,638.115,1.40264,0.89872,0.99145,0.67284,0.41865,0.46352,0.28989,1.38473,0.98751,0.99205,0.00047525,0.00047525,0.00047525
12,696.959,1.37277,0.88974,0.98222,0.7269,0.42062,0.48475,0.30455,1.38769,0.94862,0.98699,0.000472775,0.000472775,0.000472775
13,755.883,1.36135,0.86851,0.97193,0.6307,0.42411,0.46907,0.29797,1.37019,1.00989,0.98829,0.0004703,0.0004703,0.0004703
14,813.056,1.35774,0.8473,0.97244,0.78227,0.43273,0.48956,0.30692,1.36884,0.93089,0.98027,0.000467825,0.000467825,0.000467825
15,869.07,1.33046,0.84161,0.96941,0.71228,0.45545,0.49199,0.3137,1.3499,0.93056,0.98087,0.00046535,0.00046535,0.00046535
16,925.607,1.34248,0.84018,0.97268,0.67501,0.45379,0.49097,0.31014,1.35839,0.93558,0.98046,0.000462875,0.000462875,0.000462875
17,982.039,1.32292,0.84064,0.96591,0.73313,0.45347,0.48687,0.30716,1.37007,0.94423,0.97725,0.0004604,0.0004604,0.0004604
18,1039.03,1.34601,0.83825,0.97351,0.75858,0.42827,0.48817,0.31334,1.34055,0.89491,0.98571,0.000457925,0.000457925,0.000457925
19,1103.2,1.3172,0.81792,0.97335,0.74081,0.45913,0.5105,0.3263,1.35056,0.89317,0.98115,0.00045545,0.00045545,0.00045545
20,1162.29,1.34042,0.82692,0.96369,0.77847,0.44673,0.51011,0.32242,1.35022,0.92603,0.97697,0.000452975,0.000452975,0.000452975
21,1219.65,1.28819,0.79148,0.95942,0.70168,0.45816,0.49807,0.31952,1.34817,0.91303,0.96995,0.0004505,0.0004505,0.0004505
22,1274.27,1.30665,0.8027,0.96006,0.75801,0.46941,0.51681,0.32837,1.3416,0.88576,0.97466,0.000448025,0.000448025,0.000448025
23,1330.42,1.27399,0.77084,0.94393,0.69981,0.4611,0.49789,0.32182,1.3324,0.88916,0.97117,0.00044555,0.00044555,0.00044555
24,1387.54,1.25623,0.75835,0.94701,0.73921,0.4967,0.52495,0.33421,1.35189,0.87714,0.97706,0.000443075,0.000443075,0.000443075
25,1446.31,1.30186,0.78475,0.95222,0.71923,0.4563,0.50915,0.3289,1.3308,0.86519,0.96945,0.0004406,0.0004406,0.0004406
26,1502.04,1.27253,0.77538,0.95058,0.74446,0.48262,0.51609,0.32977,1.31083,0.85387,0.96241,0.000438125,0.000438125,0.000438125
27,1559.54,1.28803,0.76139,0.94438,0.73692,0.51369,0.55804,0.36018,1.31019,0.82905,0.9669,0.00043565,0.00043565,0.00043565
28,1615.68,1.25921,0.74578,0.93855,0.72836,0.48507,0.51878,0.32885,1.3343,0.88136,0.97412,0.000433175,0.000433175,0.000433175
