epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,46.6295,4.5723,5.03837,4.07362,0.00358,0.00311,0.00184,0.00028,4.22832,4.32783,3.64958,0.000166038,0.000166038,0.000166038
2,84.4715,4.01733,4.5559,3.42753,0.13146,0.008,0.00253,0.00057,3.84554,4.14975,3.10856,0.000331058,0.000331058,0.000331058
3,122.866,3.72822,4.08288,3.01922,0.00936,0.01421,0.00464,0.0012,3.78333,4.54334,3.01635,0.000494427,0.000494427,0.000494427
4,163.231,3.48424,3.65532,2.74317,0.09591,0.02336,0.01134,0.0037,3.46685,3.69482,2.6362,0.000492575,0.000492575,0.000492575
5,198.028,3.32176,3.40063,2.55483,0.11744,0.02995,0.02317,0.00782,3.23034,3.42471,2.43414,0.0004901,0.0004901,0.0004901
6,235.508,3.0877,3.1201,2.36808,0.06786,0.0492,0.03499,0.01419,3.006,3.1498,2.30875,0.000487625,0.000487625,0.000487625
7,273.261,2.93435,3.01079,2.2972,0.21353,0.07292,0.05654,0.02508,2.84993,3.17423,2.2092,0.00048515,0.00048515,0.00048515
8,310.362,2.84734,2.9422,2.1966,0.18046,0.08079,0.06968,0.0343,2.75214,2.91031,2.1689,0.000482675,0.000482675,0.000482675
9,348.294,2.74063,2.79853,2.15134,0.30792,0.08295,0.0775,0.04028,2.71409,2.87914,2.1583,0.0004802,0.0004802,0.0004802
10,385.465,2.67321,2.74512,2.14892,0.38947,0.0905,0.08761,0.04606,2.58875,2.81679,2.09801,0.000477725,0.000477725,0.000477725
11,424.047,2.63356,2.62613,2.09839,0.39002,0.09649,0.09697,0.0506,2.57286,2.77509,2.09469,0.00047525,0.00047525,0.00047525
12,463.426,2.56031,2.57764,2.06834,0.30158,0.10323,0.10439,0.05525,2.50782,2.71685,2.02189,0.000472775,0.000472775,0.000472775
13,501.281,2.52961,2.54807,2.02661,0.32216,0.11171,0.11537,0.06406,2.45225,2.58633,2.01063,0.0004703,0.0004703,0.0004703
14,538.776,2.46253,2.46052,1.99439,0.43177,0.11864,0.12085,0.06735,2.43123,2.53233,1.98704,0.000467825,0.000467825,0.000467825
15,575.839,2.4525,2.40717,1.94737,0.41022,0.11824,0.13278,0.07473,2.43346,2.45735,1.99532,0.00046535,0.00046535,0.00046535
16,613.086,2.40011,2.29769,1.93807,0.45235,0.12494,0.13967,0.07908,2.33893,2.42666,1.95712,0.000462875,0.000462875,0.000462875
17,648.988,2.3608,2.30601,1.9552,0.54903,0.13088,0.15036,0.08433,2.30446,2.4008,1.93722,0.0004604,0.0004604,0.0004604
18,680.257,2.34994,2.29606,1.91443,0.40911,0.13989,0.15857,0.08914,2.28691,2.24452,1.9316,0.000457925,0.000457925,0.000457925
19,713.161,2.30917,2.26958,1.93808,0.50156,0.13795,0.16083,0.09027,2.29204,2.34714,1.9083,0.00045545,0.00045545,0.00045545
20,745.261,2.27777,2.2126,1.89498,0.47198,0.14104,0.16505,0.09365,2.2743,2.22585,1.88963,0.000452975,0.000452975,0.000452975
21,776.907,2.29926,2.1937,1.89084,0.43451,0.1533,0.17463,0.09911,2.20469,2.22221,1.86892,0.0004505,0.0004505,0.0004505
22,808.718,2.21397,2.13925,1.92396,0.35361,0.17068,0.1676,0.09721,2.24114,2.31219,1.86164,0.000448025,0.000448025,0.000448025
23,840.301,2.2293,2.08171,1.82086,0.47797,0.16358,0.17795,0.10367,2.18105,2.14186,1.83599,0.00044555,0.00044555,0.00044555
24,871.885,2.21314,2.08663,1.83416,0.45918,0.17176,0.17987,0.10367,2.15208,2.25158,1.84582,0.000443075,0.000443075,0.000443075
25,904.469,2.19247,2.0747,1.83251,0.39153,0.17868,0.19174,0.1119,2.1586,2.10013,1.83106,0.0004406,0.0004406,0.0004406
26,937.036,2.14702,1.99543,1.83482,0.42438,0.18,0.18302,0.10538,2.13562,2.20207,1.81618,0.000438125,0.000438125,0.000438125
27,969.917,2.13374,1.99588,1.8132,0.46932,0.18218,0.19056,0.11197,2.14517,2.19131,1.79389,0.00043565,0.00043565,0.00043565
28,1001.74,2.09753,1.96485,1.81007,0.45824,0.19131,0.19877,0.11669,2.09467,2.07267,1.79241,0.000433175,0.000433175,0.000433175
29,1034.8,2.08629,1.93852,1.7922,0.42542,0.19403,0.19627,0.11657,2.09902,2.15126,1.78272,0.0004307,0.0004307,0.0004307
30,1066.44,2.08331,1.94721,1.79725,0.44085,0.1883,0.19372,0.11414,2.08532,2.05867,1.77531,0.000428225,0.000428225,0.000428225
31,1097.96,2.06823,1.8973,1.79948,0.51034,0.19337,0.20171,0.1209,2.07641,2.02366,1.75846,0.00042575,0.00042575,0.00042575
