epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.0877,4.61302,4.4543,4.03635,0,0,0,0,4.79657,4.95189,4.293,0.000165414,0.000165414,0.000165414
2,66.2607,3.90025,3.36735,3.31833,0.02437,0.03083,0.01692,0.00746,3.63852,3.55537,3.18015,0.000330436,0.000330436,0.000330436
3,97.518,3.38305,2.95833,2.80632,0.22135,0.06589,0.04588,0.01858,3.19935,3.09682,2.74717,0.000493809,0.000493809,0.000493809
4,131.081,3.02193,2.6394,2.50524,0.2888,0.07511,0.06595,0.02777,2.93922,3.616,2.5162,0.000492575,0.000492575,0.000492575
5,163.947,2.79898,2.3986,2.31837,0.3388,0.08958,0.10936,0.05039,2.76772,2.59574,2.46024,0.0004901,0.0004901,0.0004901
6,194.432,2.64092,2.18034,2.21849,0.37401,0.10699,0.12591,0.05874,2.59108,2.61281,2.29838,0.000487625,0.000487625,0.000487625
7,225.294,2.44976,2.10608,2.1503,0.29051,0.12906,0.1313,0.06783,2.45238,2.55811,2.22672,0.00048515,0.00048515,0.00048515
8,256.559,2.30709,1.94326,2.04647,0.36793,0.16386,0.15715,0.08161,2.33378,2.41404,2.14157,0.000482675,0.000482675,0.000482675
9,286.78,2.26873,1.83684,1.99828,0.39605,0.16848,0.16572,0.08234,2.30928,2.29574,2.09986,0.0004802,0.0004802,0.0004802
10,317.834,2.14519,1.74545,1.96297,0.58871,0.16269,0.19856,0.10861,2.17304,2.12825,2.05314,0.000477725,0.000477725,0.000477725
11,348.472,2.0764,1.66427,1.91526,0.59877,0.16875,0.21311,0.12326,2.15317,1.99418,2.04517,0.00047525,0.00047525,0.00047525
12,379.752,2.04189,1.64867,1.87518,0.38403,0.21012,0.22466,0.12904,2.0803,2.28594,1.92263,0.000472775,0.000472775,0.000472775
13,409.671,1.97846,1.57617,1.83712,0.54573,0.20305,0.22036,0.12494,2.07658,1.923,1.91176,0.0004703,0.0004703,0.0004703
14,442.017,1.93082,1.53392,1.80338,0.4442,0.22348,0.24639,0.13879,2.02323,1.73149,1.92207,0.000467825,0.000467825,0.000467825
15,473.276,1.87521,1.47862,1.78943,0.50746,0.21866,0.25402,0.1551,1.94394,1.75907,1.8715,0.00046535,0.00046535,0.00046535
16,503.47,1.83658,1.43727,1.7364,0.51737,0.22597,0.26193,0.16039,1.9031,1.73716,1.8519,0.000462875,0.000462875,0.000462875
17,534.416,1.80746,1.41895,1.74199,0.47196,0.22336,0.24781,0.15218,1.84101,2.00312,1.78641,0.0004604,0.0004604,0.0004604
18,565.183,1.77079,1.38231,1.68898,0.53112,0.23513,0.26451,0.16475,1.85486,1.7498,1.79124,0.000457925,0.000457925,0.000457925
19,615.477,1.72722,1.34527,1.70505,0.52828,0.23851,0.26969,0.16744,1.83593,1.612,1.79201,0.00045545,0.00045545,0.00045545
20,645.526,1.71866,1.34798,1.65204,0.6019,0.25414,0.28588,0.17527,1.82803,1.58585,1.72978,0.000452975,0.000452975,0.000452975
21,676.6,1.66731,1.31161,1.68397,0.5355,0.26217,0.28486,0.17871,1.77841,1.62525,1.69802,0.0004505,0.0004505,0.0004505
22,706.145,1.66871,1.31842,1.69598,0.52902,0.25157,0.27596,0.17405,1.75529,1.68311,1.70633,0.000448025,0.000448025,0.000448025
23,735.705,1.6527,1.24208,1.63448,0.54752,0.26913,0.29447,0.18808,1.72255,1.54729,1.66363,0.00044555,0.00044555,0.00044555
24,767.739,1.65232,1.25615,1.61911,0.53502,0.26251,0.29891,0.18983,1.68823,1.64591,1.6564,0.000443075,0.000443075,0.000443075
25,797.799,1.61751,1.22859,1.61153,0.60295,0.25735,0.32204,0.20878,1.68779,1.61227,1.65357,0.0004406,0.0004406,0.0004406
26,829.719,1.61465,1.24164,1.57908,0.53306,0.28109,0.31937,0.20615,1.63862,1.43144,1.63356,0.000438125,0.000438125,0.000438125
27,859.366,1.559,1.20529,1.5912,0.52604,0.28029,0.31273,0.20084,1.64453,1.55958,1.65938,0.00043565,0.00043565,0.00043565
28,889.83,1.57577,1.18942,1.5687,0.62071,0.28477,0.32844,0.2104,1.6289,1.43954,1.63365,0.000433175,0.000433175,0.000433175
29,919.811,1.57015,1.15958,1.55508,0.66761,0.28488,0.32913,0.21492,1.60756,1.50583,1.63066,0.0004307,0.0004307,0.0004307
30,950.16,1.51687,1.15621,1.56235,0.61712,0.28428,0.32697,0.21103,1.58058,1.48617,1.61239,0.000428225,0.000428225,0.000428225
31,979.656,1.50678,1.14597,1.58326,0.60891,0.30106,0.34648,0.22782,1.58844,1.38683,1.58391,0.00042575,0.00042575,0.00042575
32,1009.51,1.52889,1.16572,1.54645,0.60591,0.31054,0.35124,0.23449,1.5664,1.34933,1.56968,0.000423275,0.000423275,0.000423275
33,1040.38,1.51196,1.1307,1.53824,0.59625,0.30612,0.34421,0.2278,1.56715,1.38975,1.55845,0.0004208,0.0004208,0.0004208
34,1070.3,1.49649,1.12533,1.52122,0.57641,0.31447,0.35077,0.23416,1.51605,1.30294,1.5586,0.000418325,0.000418325,0.000418325
35,1099.62,1.4771,1.11858,1.53099,0.69419,0.30312,0.35489,0.23655,1.51519,1.37423,1.54729,0.00041585,0.00041585,0.00041585
36,1130.13,1.45887,1.08796,1.52381,0.63199,0.31338,0.36529,0.24576,1.53003,1.30228,1.57039,0.000413375,0.000413375,0.000413375
37,1160.63,1.4484,1.10426,1.52981,0.66941,0.32601,0.36985,0.24648,1.5029,1.3019,1.5179,0.0004109,0.0004109,0.0004109
38,1190.46,1.45469,1.08018,1.50391,0.69143,0.31423,0.36646,0.24582,1.49555,1.31341,1.53488,0.000408425,0.000408425,0.000408425
39,1221.62,1.42115,1.06652,1.51895,0.5552,0.32343,0.3689,0.24993,1.47073,1.29418,1.5355,0.00040595,0.00040595,0.00040595
40,1251.98,1.4193,1.06163,1.50033,0.59618,0.33379,0.36119,0.24334,1.46158,1.33796,1.52619,0.000403475,0.000403475,0.000403475
41,1282.33,1.39299,1.03789,1.48681,0.66625,0.33367,0.37378,0.25513,1.45967,1.28293,1.50822,0.000401,0.000401,0.000401
42,1313.24,1.40948,1.04384,1.47137,0.60991,0.34199,0.38997,0.26457,1.4494,1.24642,1.52934,0.000398525,0.000398525,0.000398525
43,1343.56,1.3852,1.01249,1.46335,0.58589,0.33687,0.38476,0.26209,1.44235,1.22403,1.49077,0.00039605,0.00039605,0.00039605
44,1374.32,1.35806,1.00303,1.46371,0.62613,0.3275,0.3827,0.25693,1.45578,1.25329,1.51046,0.000393575,0.000393575,0.000393575
45,1405.24,1.39541,1.0223,1.45151,0.61529,0.33854,0.38634,0.26154,1.43136,1.24026,1.48024,0.0003911,0.0003911,0.0003911
46,1435.2,1.35655,1.00612,1.44096,0.5965,0.35222,0.39234,0.26604,1.42304,1.22668,1.49057,0.000388625,0.000388625,0.000388625
47,1465.76,1.34271,0.97584,1.44007,0.67355,0.33588,0.39353,0.26724,1.42955,1.20403,1.4764,0.00038615,0.00038615,0.00038615
48,1495.56,1.32475,0.98277,1.45249,0.64537,0.34994,0.40309,0.27626,1.39338,1.19877,1.46811,0.000383675,0.000383675,0.000383675
49,1525.46,1.32727,0.9833,1.42054,0.61123,0.34835,0.40127,0.27711,1.39101,1.16887,1.46865,0.0003812,0.0003812,0.0003812
50,1556.04,1.31825,0.96153,1.43022,0.70474,0.3525,0.40585,0.27929,1.38263,1.14722,1.46834,0.000378725,0.000378725,0.000378725
51,1586.73,1.30846,0.95727,1.43174,0.58505,0.35825,0.40569,0.27878,1.37908,1.15744,1.46033,0.00037625,0.00037625,0.00037625
52,1618.06,1.30407,0.95507,1.41788,0.59954,0.34252,0.39305,0.26761,1.39545,1.21577,1.45236,0.000373775,0.000373775,0.000373775
53,1647.57,1.30533,0.94088,1.40626,0.59564,0.36815,0.4152,0.2819,1.39445,1.14779,1.4588,0.0003713,0.0003713,0.0003713
54,1677.24,1.31008,0.96448,1.40744,0.62272,0.34283,0.40526,0.27991,1.36595,1.20659,1.43824,0.000368825,0.000368825,0.000368825
55,1707.44,1.30083,0.95502,1.41476,0.66105,0.35878,0.40881,0.28436,1.35434,1.15329,1.43972,0.00036635,0.00036635,0.00036635
56,1737.36,1.2869,0.93037,1.42308,0.66131,0.36869,0.4158,0.28567,1.35732,1.16098,1.43745,0.000363875,0.000363875,0.000363875
57,1768.71,1.30199,0.93918,1.39685,0.59846,0.36844,0.42002,0.2927,1.33868,1.10536,1.42489,0.0003614,0.0003614,0.0003614
58,1799.04,1.28069,0.9168,1.41156,0.66511,0.35619,0.40696,0.28057,1.37215,1.19202,1.42779,0.000358925,0.000358925,0.000358925
59,1844.58,1.25534,0.89096,1.38793,0.62018,0.36613,0.42343,0.29935,1.34069,1.11666,1.42918,0.00035645,0.00035645,0.00035645
60,1876.66,1.27123,0.90179,1.40252,0.64503,0.36804,0.42988,0.30068,1.34496,1.11828,1.42938,0.000353975,0.000353975,0.000353975
61,1908.2,1.26642,0.92079,1.3868,0.69957,0.36341,0.42794,0.29987,1.32966,1.09306,1.42209,0.0003515,0.0003515,0.0003515
62,1937.56,1.24884,0.88584,1.38185,0.72958,0.35856,0.42363,0.29526,1.31975,1.08715,1.41087,0.000349025,0.000349025,0.000349025
63,1966.98,1.23263,0.88094,1.38147,0.63166,0.38113,0.42816,0.30308,1.31597,1.11478,1.43201,0.00034655,0.00034655,0.00034655
64,1998.08,1.24443,0.88973,1.36381,0.70431,0.37338,0.43659,0.31002,1.32117,1.08827,1.43546,0.000344075,0.000344075,0.000344075
65,2029.66,1.23211,0.87063,1.37041,0.66207,0.38319,0.43438,0.30336,1.30922,1.07299,1.42403,0.0003416,0.0003416,0.0003416
66,2060.88,1.2471,0.89025,1.39436,0.68547,0.37703,0.42501,0.29586,1.32109,1.09179,1.40596,0.000339125,0.000339125,0.000339125
67,2090.2,1.23136,0.87074,1.37763,0.67636,0.37799,0.43519,0.3088,1.31107,1.07333,1.41015,0.00033665,0.00033665,0.00033665
68,2120.22,1.23015,0.86634,1.36338,0.67607,0.38242,0.43737,0.30735,1.30918,1.06926,1.41314,0.000334175,0.000334175,0.000334175
69,2152.63,1.22621,0.869,1.34741,0.62646,0.37984,0.43673,0.30896,1.2927,1.07332,1.41758,0.0003317,0.0003317,0.0003317
70,2182.72,1.20343,0.84908,1.36259,0.70022,0.38641,0.43462,0.30723,1.29927,1.0791,1.41129,0.000329225,0.000329225,0.000329225
71,2213.67,1.21872,0.86298,1.34026,0.63471,0.38388,0.44039,0.30838,1.302,1.07148,1.39772,0.00032675,0.00032675,0.00032675
72,2243.22,1.20568,0.85255,1.35217,0.64649,0.3837,0.44363,0.31339,1.27215,1.04709,1.39298,0.000324275,0.000324275,0.000324275
73,2273.34,1.21654,0.86878,1.37584,0.70393,0.37695,0.43458,0.30649,1.29583,1.08044,1.38895,0.0003218,0.0003218,0.0003218
74,2305.69,1.18728,0.83858,1.34092,0.6946,0.3824,0.44304,0.31267,1.29718,1.06819,1.38914,0.000319325,0.000319325,0.000319325
75,2335.48,1.20631,0.84251,1.33341,0.74663,0.37227,0.44723,0.31707,1.29214,1.08616,1.39753,0.00031685,0.00031685,0.00031685
76,2366.11,1.17301,0.82061,1.36649,0.66561,0.38071,0.43642,0.30817,1.30382,1.09932,1.41608,0.000314375,0.000314375,0.000314375
77,2396.31,1.1836,0.83295,1.32869,0.68368,0.40326,0.45221,0.32237,1.26895,1.0571,1.38342,0.0003119,0.0003119,0.0003119
78,2427.58,1.19003,0.82898,1.34045,0.70456,0.38533,0.44922,0.31923,1.28339,1.05775,1.38824,0.000309425,0.000309425,0.000309425
79,2458.14,1.20292,0.84337,1.33391,0.72805,0.37503,0.44414,0.31564,1.25198,1.04987,1.39632,0.00030695,0.00030695,0.00030695
80,2488.01,1.17861,0.83217,1.32457,0.68604,0.38945,0.44837,0.31522,1.27799,1.04064,1.3866,0.000304475,0.000304475,0.000304475
81,2517.8,1.17642,0.82416,1.3262,0.69347,0.39344,0.45359,0.32434,1.24444,1.0217,1.37799,0.000302,0.000302,0.000302
82,2548.4,1.16979,0.81616,1.32575,0.70237,0.39274,0.45097,0.32177,1.27199,1.02181,1.37538,0.000299525,0.000299525,0.000299525
83,2578.67,1.14994,0.80842,1.31993,0.69786,0.40078,0.45333,0.32201,1.25274,1.02508,1.38008,0.00029705,0.00029705,0.00029705
84,2609.17,1.15486,0.80013,1.31543,0.7109,0.39917,0.46114,0.32781,1.26293,1.02044,1.36547,0.000294575,0.000294575,0.000294575
