epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.3971,2.08118,4.10744,1.21942,0.68314,0.09549,0.1003,0.06277,2.01453,2.93001,1.1131,0.000166038,0.000166038,0.000166038
2,94.8779,2.00529,2.69603,1.14165,0.58813,0.1708,0.16652,0.09745,1.97282,2.26534,1.11251,0.000331058,0.000331058,0.000331058
3,141.669,1.95441,2.13776,1.11175,0.68708,0.22198,0.21977,0.12407,1.91839,1.8787,1.08905,0.000494427,0.000494427,0.000494427
4,188.354,1.91468,1.90703,1.10414,0.64723,0.2296,0.23752,0.13381,1.86497,1.77198,1.07586,0.000492575,0.000492575,0.000492575
5,232.938,1.81426,1.66307,1.08477,0.57113,0.24669,0.25355,0.14724,1.88042,1.80811,1.07139,0.0004901,0.0004901,0.0004901
6,279.426,1.79292,1.62799,1.07171,0.6535,0.26013,0.27526,0.16066,1.80091,1.61706,1.05066,0.000487625,0.000487625,0.000487625
7,327.537,1.76371,1.5391,1.06221,0.67502,0.2719,0.30292,0.17346,1.80761,1.55223,1.03804,0.00048515,0.00048515,0.00048515
8,373.983,1.75456,1.46583,1.05373,0.61957,0.29453,0.317,0.18339,1.73746,1.55505,1.03819,0.000482675,0.000482675,0.000482675
9,423.741,1.73185,1.48743,1.05864,0.65197,0.31199,0.33021,0.18505,1.7671,1.48131,1.03482,0.0004802,0.0004802,0.0004802
10,468.526,1.69404,1.38735,1.03949,0.648,0.31942,0.34014,0.19457,1.7405,1.39637,1.03208,0.000477725,0.000477725,0.000477725
11,509.238,1.67528,1.34674,1.03048,0.66353,0.31689,0.34541,0.19821,1.72678,1.36758,1.02122,0.00047525,0.00047525,0.00047525
12,558.097,1.672,1.30841,1.02575,0.62656,0.32227,0.34031,0.19594,1.73552,1.36178,1.01937,0.000472775,0.000472775,0.000472775
13,603.621,1.63505,1.29295,1.02631,0.68725,0.32113,0.35746,0.20347,1.74024,1.34035,1.02325,0.0004703,0.0004703,0.0004703
14,651.011,1.65197,1.29153,1.02286,0.63315,0.32963,0.36002,0.20506,1.73245,1.34297,1.02399,0.000467825,0.000467825,0.000467825
15,696.303,1.64566,1.26353,1.01537,0.6983,0.33978,0.37396,0.217,1.67881,1.39747,1.01302,0.00046535,0.00046535,0.00046535
16,743.771,1.60143,1.2234,1.01806,0.64993,0.33762,0.36649,0.21485,1.68208,1.28329,1.00969,0.000462875,0.000462875,0.000462875
17,793.438,1.58075,1.19388,1.01001,0.70215,0.3334,0.37444,0.22119,1.66528,1.2722,1.01039,0.0004604,0.0004604,0.0004604
18,842.785,1.61518,1.22109,1.01045,0.63402,0.3376,0.367,0.21602,1.66009,1.25604,1.01,0.000457925,0.000457925,0.000457925
19,889.297,1.60156,1.18885,1.01309,0.63314,0.34307,0.3765,0.22333,1.65165,1.2217,1.00405,0.00045545,0.00045545,0.00045545
20,935.451,1.58581,1.17189,1.00908,0.70027,0.34789,0.38524,0.224,1.655,1.22215,1.00645,0.000452975,0.000452975,0.000452975
21,977.741,1.59256,1.17408,1.01265,0.67158,0.3479,0.38503,0.22769,1.66749,1.21182,1.01,0.0004505,0.0004505,0.0004505
22,1020.18,1.55395,1.11981,1.00304,0.6774,0.34983,0.38534,0.2285,1.63256,1.23392,0.99427,0.000448025,0.000448025,0.000448025
23,1067.53,1.56881,1.15554,1.00191,0.63854,0.35734,0.38944,0.22997,1.6324,1.23059,0.99581,0.00044555,0.00044555,0.00044555
24,1111.63,1.57918,1.12613,0.99829,0.65898,0.35849,0.40176,0.24093,1.63578,1.19011,0.99854,0.000443075,0.000443075,0.000443075
25,1157.69,1.56491,1.10702,0.99589,0.66267,0.36454,0.39777,0.23677,1.62223,1.19147,0.99803,0.0004406,0.0004406,0.0004406
