epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.8281,2.13025,3.80038,1.24428,0.69963,0.08512,0.08473,0.05522,2.00547,2.62921,1.16313,0.000166038,0.000166038,0.000166038
2,120.693,2.03838,2.54025,1.1242,0.58093,0.17261,0.16698,0.09526,1.93466,2.11563,1.1149,0.000331058,0.000331058,0.000331058
3,176.927,1.94605,2.1491,1.11506,0.62351,0.21254,0.2103,0.12301,1.84444,1.84831,1.09753,0.000494427,0.000494427,0.000494427
4,233.199,1.88415,1.92862,1.08909,0.66687,0.22112,0.23226,0.1377,1.75932,1.67916,1.07086,0.000492575,0.000492575,0.000492575
5,288.439,1.86147,1.79831,1.07549,0.55223,0.23286,0.25333,0.147,1.7616,1.69449,1.04859,0.0004901,0.0004901,0.0004901
6,345.72,1.81152,1.64071,1.04966,0.65568,0.25942,0.27567,0.16024,1.72796,1.5542,1.05154,0.000487625,0.000487625,0.000487625
7,400.41,1.76221,1.58162,1.0591,0.69518,0.27249,0.29354,0.17494,1.68979,1.51749,1.03868,0.00048515,0.00048515,0.00048515
8,456.342,1.7659,1.58396,1.05075,0.58235,0.2842,0.29564,0.17625,1.72108,1.49898,1.03542,0.000482675,0.000482675,0.000482675
9,511.097,1.74808,1.51117,1.0461,0.60522,0.29781,0.32206,0.19306,1.65519,1.43371,1.01183,0.0004802,0.0004802,0.0004802
10,565.87,1.69164,1.42985,1.0332,0.63822,0.30512,0.32941,0.19568,1.66732,1.36929,1.02441,0.000477725,0.000477725,0.000477725
11,621.85,1.69239,1.38252,1.03283,0.59446,0.3101,0.33976,0.20225,1.66133,1.4248,1.01536,0.00047525,0.00047525,0.00047525
12,678.979,1.67324,1.36752,1.02359,0.60698,0.31996,0.35136,0.21528,1.61487,1.31232,1.01008,0.000472775,0.000472775,0.000472775
13,735.94,1.66048,1.33102,1.0135,0.61658,0.32149,0.35539,0.21679,1.61338,1.33144,1.01368,0.0004703,0.0004703,0.0004703
14,791.869,1.6437,1.31459,1.01292,0.5863,0.32252,0.35188,0.21479,1.5905,1.31982,1.00553,0.000467825,0.000467825,0.000467825
15,846.759,1.61692,1.26368,1.00758,0.60002,0.33504,0.36415,0.22223,1.58979,1.2732,1.00298,0.00046535,0.00046535,0.00046535
16,902.076,1.63909,1.2734,1.00892,0.65707,0.33127,0.36969,0.22455,1.60342,1.29885,1.00377,0.000462875,0.000462875,0.000462875
17,957.278,1.61644,1.287,1.0085,0.68859,0.33831,0.37667,0.23219,1.57309,1.25843,0.99549,0.0004604,0.0004604,0.0004604
18,1013.58,1.63984,1.2689,1.01341,0.6052,0.34205,0.37752,0.233,1.58649,1.2583,1.00309,0.000457925,0.000457925,0.000457925
19,1075.32,1.60017,1.22864,1.01309,0.66817,0.33316,0.38209,0.23491,1.57786,1.21764,0.99527,0.00045545,0.00045545,0.00045545
20,1133.25,1.61293,1.22371,1.00111,0.63288,0.34433,0.37855,0.23303,1.57158,1.20398,0.98994,0.000452975,0.000452975,0.000452975
21,1188.68,1.56623,1.18564,0.99879,0.66307,0.35384,0.38655,0.23807,1.5756,1.21037,0.99246,0.0004505,0.0004505,0.0004505
22,1242.9,1.58589,1.17927,1.00129,0.65914,0.34976,0.39111,0.24076,1.55684,1.2569,0.98672,0.000448025,0.000448025,0.000448025
23,1296.79,1.56893,1.15392,0.98925,0.68408,0.34362,0.38364,0.23864,1.55717,1.21223,0.99579,0.00044555,0.00044555,0.00044555
24,1351.99,1.54325,1.1289,0.99135,0.62387,0.36212,0.39464,0.24482,1.57642,1.18377,0.99418,0.000443075,0.000443075,0.000443075
25,1408.81,1.60236,1.17715,0.99577,0.66018,0.36417,0.40089,0.2517,1.55333,1.16911,0.98812,0.0004406,0.0004406,0.0004406
26,1463.49,1.56154,1.14289,0.99382,0.66806,0.35857,0.39986,0.24746,1.53937,1.14649,0.97807,0.000438125,0.000438125,0.000438125
27,1519.5,1.58295,1.14134,0.98619,0.64944,0.37698,0.41024,0.25596,1.55545,1.15419,0.98056,0.00043565,0.00043565,0.00043565
28,1574.79,1.56425,1.11878,0.98676,0.70784,0.36967,0.41751,0.26035,1.55536,1.13915,0.98932,0.000433175,0.000433175,0.000433175
29,1628.44,1.56687,1.11232,0.98657,0.68014,0.36906,0.41536,0.26125,1.52731,1.12512,0.97998,0.0004307,0.0004307,0.0004307
30,1684.78,1.55906,1.09717,0.98068,0.67351,0.37253,0.41706,0.25866,1.55625,1.13855,0.98676,0.000428225,0.000428225,0.000428225
31,1740.55,1.5446,1.09616,0.98197,0.68513,0.36798,0.41643,0.26037,1.54644,1.13509,0.97945,0.00042575,0.00042575,0.00042575
32,1795.96,1.53406,1.07448,0.97983,0.66334,0.36759,0.40997,0.25391,1.54392,1.1239,0.9862,0.000423275,0.000423275,0.000423275
33,1853.39,1.51961,1.05652,0.97805,0.67178,0.36985,0.41701,0.25841,1.53564,1.13236,0.98537,0.0004208,0.0004208,0.0004208
34,1910.46,1.52526,1.05618,0.96956,0.70653,0.37146,0.42985,0.26515,1.53153,1.111,0.97936,0.000418325,0.000418325,0.000418325
35,1966.95,1.50555,1.04359,0.97134,0.67513,0.38744,0.42897,0.26741,1.53123,1.10338,0.98041,0.00041585,0.00041585,0.00041585
36,2021.44,1.49018,1.03328,0.97002,0.66691,0.36841,0.43024,0.26914,1.50823,1.09251,0.97507,0.000413375,0.000413375,0.000413375
37,2076.39,1.48451,1.03235,0.96848,0.6826,0.37722,0.43969,0.27357,1.51822,1.1061,0.97618,0.0004109,0.0004109,0.0004109
38,2134.1,1.50666,1.05045,0.97395,0.6904,0.38154,0.43656,0.2742,1.51715,1.11168,0.9757,0.000408425,0.000408425,0.000408425
39,2192.98,1.53892,1.04793,0.97359,0.68047,0.38589,0.43584,0.27121,1.51938,1.08091,0.97972,0.00040595,0.00040595,0.00040595
40,2249.78,1.52035,1.03389,0.96892,0.67254,0.38476,0.42776,0.26875,1.52061,1.10941,0.97262,0.000403475,0.000403475,0.000403475
41,2304.77,1.51717,1.025,0.97173,0.69608,0.38248,0.43289,0.27121,1.50381,1.08105,0.96897,0.000401,0.000401,0.000401
42,2360.19,1.47867,0.99225,0.96187,0.70603,0.38259,0.44105,0.27564,1.49658,1.07133,0.9727,0.000398525,0.000398525,0.000398525
43,2416.88,1.4901,0.99868,0.96252,0.69059,0.38295,0.43343,0.27369,1.50266,1.07577,0.97223,0.00039605,0.00039605,0.00039605
44,2471.98,1.48742,0.99842,0.96301,0.66479,0.39123,0.43391,0.27078,1.49497,1.07506,0.97781,0.000393575,0.000393575,0.000393575
45,2526.94,1.46586,0.99819,0.95609,0.65929,0.38954,0.43347,0.27127,1.51644,1.06651,0.97389,0.0003911,0.0003911,0.0003911
46,2582.58,1.50698,1.02513,0.96227,0.70608,0.38499,0.43685,0.27223,1.50122,1.08414,0.9747,0.000388625,0.000388625,0.000388625
47,2638.09,1.47333,1.00273,0.9634,0.66618,0.38714,0.43165,0.27095,1.50633,1.0677,0.97707,0.00038615,0.00038615,0.00038615
48,2692.7,1.49362,1.01046,0.96324,0.68879,0.37925,0.44248,0.27727,1.49495,1.06379,0.96992,0.000383675,0.000383675,0.000383675
49,2746.49,1.45667,0.97651,0.95827,0.66329,0.39961,0.44881,0.28061,1.49833,1.06508,0.97204,0.0003812,0.0003812,0.0003812
50,2801.97,1.47532,0.9866,0.96281,0.75822,0.38749,0.44273,0.28005,1.49446,1.07258,0.96654,0.000378725,0.000378725,0.000378725
51,2857.51,1.47163,0.96986,0.9576,0.75838,0.37929,0.43592,0.27102,1.50918,1.07487,0.97272,0.00037625,0.00037625,0.00037625
52,2913.72,1.44692,0.96072,0.96072,0.65193,0.41254,0.44506,0.27905,1.48115,1.05047,0.96793,0.000373775,0.000373775,0.000373775
