epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.1976,1.81458,2.50022,1.17152,0.45473,0.23301,0.22132,0.1282,1.73566,1.67787,1.07,0.000166038,0.000166038,0.000166038
2,107.697,1.6789,1.66757,1.11694,0.58969,0.22194,0.26494,0.15257,1.77662,1.64244,1.07599,0.000299767,0.000299767,0.000299767
3,157.163,1.6646,1.50737,1.1234,0.48329,0.25324,0.27372,0.15983,1.67172,1.89545,1.0487,0.000400496,0.000400496,0.000400496
4,204.961,1.62534,1.38438,1.09808,0.55519,0.34042,0.36478,0.21289,1.58877,1.29219,1.02823,0.0003515,0.0003515,0.0003515
5,252.579,1.57637,1.23803,1.05824,0.61968,0.34376,0.38081,0.22502,1.61353,1.21193,1.02989,0.000302,0.000302,0.000302
6,300.654,1.53822,1.16649,1.06157,0.63318,0.38013,0.41346,0.24875,1.52341,1.14394,1.00666,0.0002525,0.0002525,0.0002525
7,348.273,1.49256,1.07699,1.04016,0.78933,0.38924,0.4408,0.26756,1.52071,1.08922,0.99824,0.000203,0.000203,0.000203
8,395.395,1.47963,1.04655,1.02763,0.65936,0.38939,0.42648,0.25931,1.49534,1.07446,0.9933,0.0001535,0.0001535,0.0001535
9,443.016,1.39061,0.94588,1.00291,0.77402,0.40675,0.46394,0.28673,1.47747,1.01391,0.9762,0.000104,0.000104,0.000104
10,490.258,1.35224,0.90069,0.99343,0.77318,0.4195,0.47587,0.29808,1.43484,0.95754,0.96698,5.45e-05,5.45e-05,5.45e-05
