epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.3654,4.56389,4.7311,4.05843,0.0044,0.01317,0.00265,0.00066,4.20035,4.46764,3.87059,0.000166038,0.000166038,0.000166038
2,106.492,3.84467,3.71848,3.31945,0.1441,0.01829,0.00718,0.00195,3.73141,4.34956,3.08077,0.000331058,0.000331058,0.000331058
3,158.971,3.38227,3.16546,2.75198,0.06906,0.0436,0.02804,0.00978,3.38724,3.67593,2.68553,0.000494427,0.000494427,0.000494427
4,209.639,3.08185,2.8164,2.50938,0.20769,0.08714,0.06436,0.02303,3.06874,3.06965,2.53644,0.000492575,0.000492575,0.000492575
5,259.543,2.79251,2.55043,2.342,0.34987,0.09398,0.09135,0.03961,2.80427,3.0116,2.35043,0.0004901,0.0004901,0.0004901
6,309.285,2.65757,2.40505,2.2359,0.44114,0.10965,0.12853,0.05728,2.70878,2.96435,2.2409,0.000487625,0.000487625,0.000487625
7,359.566,2.52329,2.25978,2.09984,0.26588,0.14392,0.13937,0.06883,2.53143,2.876,2.16163,0.00048515,0.00048515,0.00048515
8,409.791,2.44771,2.15815,2.0583,0.41521,0.13698,0.15147,0.07309,2.48722,2.83213,2.1396,0.000482675,0.000482675,0.000482675
9,459.74,2.32367,2.07165,2.02581,0.36351,0.15249,0.17628,0.0965,2.31988,2.43062,2.02401,0.0004802,0.0004802,0.0004802
10,509.519,2.23739,2.01276,1.98786,0.60439,0.16992,0.1879,0.10084,2.31378,2.54496,2.00792,0.000477725,0.000477725,0.000477725
11,559.498,2.18027,1.8954,1.92385,0.48713,0.1726,0.19397,0.1069,2.21743,2.53601,1.96907,0.00047525,0.00047525,0.00047525
12,609.826,2.10911,1.8364,1.93877,0.53603,0.17947,0.1958,0.11322,2.1483,2.38125,1.94852,0.000472775,0.000472775,0.000472775
13,659.658,2.07616,1.81273,1.87343,0.45951,0.19969,0.21772,0.1288,2.08174,2.2481,1.9092,0.0004703,0.0004703,0.0004703
14,709.318,2.02143,1.75909,1.87865,0.53613,0.20051,0.22589,0.13115,2.05616,2.11242,1.89828,0.000467825,0.000467825,0.000467825
15,759.291,1.96565,1.68323,1.80696,0.53736,0.20498,0.23754,0.1434,2.04557,2.03662,1.86242,0.00046535,0.00046535,0.00046535
16,809.208,1.92543,1.67186,1.86719,0.55387,0.22522,0.24527,0.14968,1.97626,2.36948,1.82447,0.000462875,0.000462875,0.000462875
17,859.771,1.91016,1.62819,1.7775,0.55778,0.2219,0.24393,0.14966,1.94559,2.75545,1.81802,0.0004604,0.0004604,0.0004604
18,909.494,1.92489,1.65573,1.76723,0.61608,0.22372,0.24696,0.14969,1.93557,2.26082,1.81829,0.000457925,0.000457925,0.000457925
19,959.31,1.89358,1.60269,1.76943,0.58677,0.22877,0.2619,0.16269,1.91056,2.00435,1.79098,0.00045545,0.00045545,0.00045545
20,1009.16,1.86811,1.54828,1.71543,0.61062,0.24195,0.26876,0.16747,1.89024,2.26412,1.78252,0.000452975,0.000452975,0.000452975
21,1059.03,1.83051,1.54042,1.72448,0.55296,0.22142,0.26806,0.16686,1.90937,2.17062,1.78365,0.0004505,0.0004505,0.0004505
22,1108.76,1.7849,1.49566,1.7144,0.6181,0.24271,0.28364,0.1774,1.83391,1.84014,1.77266,0.000448025,0.000448025,0.000448025
23,1158.77,1.7728,1.48515,1.71268,0.54498,0.25027,0.28342,0.1787,1.8253,2.03282,1.76152,0.00044555,0.00044555,0.00044555
24,1209,1.75154,1.43486,1.68349,0.54972,0.24898,0.28563,0.18281,1.81604,2.03612,1.75252,0.000443075,0.000443075,0.000443075
25,1258.58,1.7443,1.47926,1.70503,0.56399,0.25729,0.29656,0.18887,1.80226,1.77829,1.72312,0.0004406,0.0004406,0.0004406
26,1307.7,1.7046,1.42097,1.69479,0.53476,0.27841,0.30517,0.1932,1.79878,1.8909,1.71308,0.000438125,0.000438125,0.000438125
27,1357.44,1.73068,1.43386,1.66617,0.58068,0.2694,0.3106,0.19736,1.75254,1.7844,1.71376,0.00043565,0.00043565,0.00043565
28,1407.22,1.67239,1.36273,1.65725,0.57916,0.27815,0.31651,0.20193,1.7301,1.73013,1.71313,0.000433175,0.000433175,0.000433175
29,1457.07,1.66722,1.36075,1.6545,0.56404,0.2772,0.30911,0.20024,1.70885,1.84262,1.67274,0.0004307,0.0004307,0.0004307
30,1506.68,1.64746,1.35542,1.63769,0.58694,0.27722,0.31734,0.20934,1.70764,1.67946,1.69945,0.000428225,0.000428225,0.000428225
31,1556.49,1.64458,1.34575,1.63866,0.52262,0.28678,0.31969,0.20784,1.67884,1.82681,1.67246,0.00042575,0.00042575,0.00042575
32,1605.76,1.60301,1.29781,1.62185,0.61757,0.27963,0.33147,0.21794,1.69079,1.6972,1.68802,0.000423275,0.000423275,0.000423275
33,1655.96,1.63031,1.3174,1.64239,0.61123,0.29207,0.33512,0.21789,1.64768,1.80586,1.67036,0.0004208,0.0004208,0.0004208
34,1705.99,1.61061,1.28629,1.59214,0.59733,0.27584,0.32318,0.21641,1.63741,1.62902,1.65618,0.000418325,0.000418325,0.000418325
35,1754.9,1.56899,1.28669,1.60104,0.57568,0.29487,0.34041,0.22428,1.61883,1.59492,1.63931,0.00041585,0.00041585,0.00041585
36,1804.2,1.55536,1.26997,1.59943,0.57769,0.28993,0.3309,0.21797,1.62047,1.77132,1.62347,0.000413375,0.000413375,0.000413375
37,1853.53,1.55908,1.27567,1.58085,0.57478,0.3,0.3384,0.22293,1.60487,1.70423,1.63215,0.0004109,0.0004109,0.0004109
38,1902.98,1.55794,1.2334,1.55028,0.61494,0.3132,0.35089,0.23056,1.59429,1.61708,1.6231,0.000408425,0.000408425,0.000408425
39,1951.8,1.52605,1.23968,1.56974,0.60006,0.30096,0.35293,0.23643,1.58944,1.62883,1.60815,0.00040595,0.00040595,0.00040595
40,2000.95,1.49529,1.20709,1.59704,0.66589,0.31431,0.36008,0.2369,1.59425,1.61095,1.62869,0.000403475,0.000403475,0.000403475
41,2050.11,1.52222,1.22674,1.57282,0.67015,0.30612,0.35226,0.23484,1.57663,1.61183,1.60239,0.000401,0.000401,0.000401
42,2099.59,1.4818,1.18524,1.55943,0.57665,0.32909,0.36337,0.2414,1.58426,1.53083,1.6009,0.000398525,0.000398525,0.000398525
43,2148.76,1.49024,1.18666,1.56341,0.56653,0.31757,0.35895,0.23884,1.58948,1.63756,1.61705,0.00039605,0.00039605,0.00039605
44,2197.53,1.46123,1.1843,1.54643,0.5262,0.33197,0.37126,0.24807,1.55725,1.52902,1.57501,0.000393575,0.000393575,0.000393575
45,2246.95,1.49365,1.17304,1.56508,0.52125,0.32787,0.36778,0.24483,1.54706,1.56636,1.58367,0.0003911,0.0003911,0.0003911
46,2296.13,1.4666,1.16268,1.54762,0.59168,0.32487,0.37034,0.24349,1.54363,1.53261,1.58558,0.000388625,0.000388625,0.000388625
47,2345.85,1.4974,1.16138,1.54725,0.58397,0.32756,0.37548,0.25128,1.53602,1.68496,1.55443,0.00038615,0.00038615,0.00038615
48,2395.12,1.45755,1.15292,1.53068,0.55178,0.33366,0.37476,0.249,1.52538,1.46666,1.5654,0.000383675,0.000383675,0.000383675
49,2443.95,1.4522,1.18352,1.55944,0.61832,0.32548,0.3824,0.25528,1.51897,1.48682,1.5608,0.0003812,0.0003812,0.0003812
50,2493.52,1.43978,1.14084,1.4961,0.56767,0.33337,0.39076,0.25988,1.51726,1.5017,1.54424,0.000378725,0.000378725,0.000378725
51,2542.65,1.43686,1.12462,1.52619,0.54906,0.33896,0.39023,0.26221,1.50349,1.41837,1.55918,0.00037625,0.00037625,0.00037625
52,2592.08,1.42833,1.12835,1.5276,0.56629,0.33772,0.38891,0.25961,1.48805,1.48751,1.55109,0.000373775,0.000373775,0.000373775
53,2640.82,1.42819,1.11482,1.51048,0.57702,0.34545,0.39403,0.26395,1.47106,1.40854,1.54929,0.0003713,0.0003713,0.0003713
54,2689.63,1.40765,1.11297,1.49188,0.55691,0.33369,0.38213,0.25759,1.47502,1.46194,1.52543,0.000368825,0.000368825,0.000368825
55,2738.75,1.38929,1.07829,1.50252,0.61046,0.33381,0.3936,0.2643,1.48107,1.43263,1.53667,0.00036635,0.00036635,0.00036635
56,2788.07,1.4008,1.10385,1.52286,0.58586,0.34195,0.39704,0.26978,1.46216,1.51722,1.52856,0.000363875,0.000363875,0.000363875
57,2837.72,1.38478,1.08217,1.48115,0.52131,0.35193,0.3914,0.26566,1.45598,1.41199,1.52214,0.0003614,0.0003614,0.0003614
58,2886.99,1.37459,1.07704,1.48085,0.59109,0.34207,0.40754,0.27896,1.45765,1.35381,1.52098,0.000358925,0.000358925,0.000358925
59,2936.32,1.371,1.08208,1.48739,0.57501,0.3385,0.3979,0.27161,1.46376,1.38575,1.53263,0.00035645,0.00035645,0.00035645
60,2985.18,1.37422,1.07763,1.48441,0.55515,0.34286,0.39741,0.27251,1.4566,1.39869,1.52846,0.000353975,0.000353975,0.000353975
61,3034.88,1.40324,1.07578,1.45631,0.58128,0.34134,0.39455,0.2684,1.4508,1.46403,1.51052,0.0003515,0.0003515,0.0003515
62,3083.87,1.3535,1.04265,1.48353,0.63573,0.34785,0.40624,0.27777,1.45048,1.41825,1.52246,0.000349025,0.000349025,0.000349025
63,3133.15,1.36958,1.05212,1.46919,0.63992,0.36489,0.41465,0.28477,1.42974,1.33714,1.49976,0.00034655,0.00034655,0.00034655
64,3181.94,1.36066,1.06447,1.46379,0.60518,0.3366,0.39684,0.27155,1.45016,1.37433,1.51059,0.000344075,0.000344075,0.000344075
65,3231.18,1.35463,1.04737,1.49211,0.58105,0.35871,0.41245,0.2807,1.42718,1.38141,1.49867,0.0003416,0.0003416,0.0003416
66,3280.63,1.35177,1.03696,1.4666,0.57782,0.3587,0.40599,0.27713,1.43656,1.34363,1.49171,0.000339125,0.000339125,0.000339125
67,3329.25,1.33115,1.03702,1.46505,0.56633,0.35616,0.40315,0.27569,1.41791,1.34836,1.48941,0.00033665,0.00033665,0.00033665
68,3378.88,1.37368,1.05181,1.44232,0.57806,0.36857,0.41266,0.28445,1.42501,1.37445,1.48778,0.000334175,0.000334175,0.000334175
69,3427.57,1.32152,1.02924,1.45862,0.61161,0.36031,0.4118,0.28163,1.40751,1.35023,1.49332,0.0003317,0.0003317,0.0003317
70,3476.84,1.33888,1.02805,1.44795,0.5933,0.36339,0.41379,0.28502,1.39862,1.34604,1.48399,0.000329225,0.000329225,0.000329225
71,3526.08,1.3262,1.0229,1.43672,0.61391,0.36207,0.42055,0.28734,1.39309,1.28195,1.47306,0.00032675,0.00032675,0.00032675
72,3575.1,1.30996,1.00424,1.43155,0.63065,0.35829,0.42321,0.29004,1.39005,1.30924,1.48068,0.000324275,0.000324275,0.000324275
73,3624.54,1.30439,1.00481,1.4376,0.62,0.37071,0.42423,0.29089,1.38294,1.32732,1.46603,0.0003218,0.0003218,0.0003218
