epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.8512,4.54508,5.18024,4.05433,0,0,0,0,5.02062,4.94353,4.38482,0.000165414,0.000165414,0.000165414
2,64.4065,3.95306,4.66495,3.29906,0.00474,0.00872,0.00267,0.00059,3.87321,4.1284,3.19209,0.000330436,0.000330436,0.000330436
3,93.5121,3.66161,4.04035,2.90063,0.0326,0.01413,0.01736,0.00782,3.77676,4.85088,2.99452,0.000493809,0.000493809,0.000493809
4,122.839,3.46766,3.56886,2.66377,0.0783,0.0154,0.00713,0.00246,3.69217,5.85642,2.88605,0.000492575,0.000492575,0.000492575
5,152.701,3.3349,3.32093,2.41423,0.1027,0.0304,0.0232,0.01044,3.36173,3.82013,2.46139,0.0004901,0.0004901,0.0004901
6,182.139,3.21211,3.20609,2.34088,0.13473,0.04701,0.03837,0.01684,3.19826,3.16952,2.35643,0.000487625,0.000487625,0.000487625
7,212.766,3.06115,3.00635,2.24599,0.13382,0.05572,0.03793,0.01561,3.00029,3.30127,2.24727,0.00048515,0.00048515,0.00048515
8,241.435,2.89442,2.86155,2.1595,0.2231,0.07258,0.06193,0.02976,2.89344,3.09504,2.18594,0.000482675,0.000482675,0.000482675
9,269.596,2.84538,2.80014,2.06604,0.30713,0.08208,0.07502,0.03766,2.77156,2.97348,2.11549,0.0004802,0.0004802,0.0004802
10,298.24,2.68466,2.71461,2.0489,0.39035,0.09127,0.10741,0.05092,2.67233,2.65396,2.07597,0.000477725,0.000477725,0.000477725
11,327.644,2.6412,2.55133,1.96974,0.35557,0.09825,0.11282,0.05933,2.617,2.84507,2.05455,0.00047525,0.00047525,0.00047525
12,355.481,2.60186,2.51143,2.0241,0.358,0.10779,0.11446,0.05974,2.61337,2.61978,2.05518,0.000472775,0.000472775,0.000472775
13,384.031,2.55164,2.50295,1.96178,0.2846,0.12832,0.11956,0.06263,2.50495,2.73643,1.9941,0.0004703,0.0004703,0.0004703
14,413.13,2.49385,2.40737,1.92349,0.37846,0.12092,0.12187,0.06265,2.51944,2.64046,1.98738,0.000467825,0.000467825,0.000467825
15,442.09,2.48036,2.36148,1.90562,0.28596,0.14064,0.12564,0.06629,2.46277,2.74122,1.92582,0.00046535,0.00046535,0.00046535
16,471.236,2.42286,2.31308,1.89414,0.29653,0.14403,0.14259,0.0751,2.40884,2.47386,1.92448,0.000462875,0.000462875,0.000462875
17,499.804,2.43509,2.29506,1.87903,0.42595,0.13452,0.14593,0.07758,2.40183,2.4441,1.90124,0.0004604,0.0004604,0.0004604
18,528.882,2.37344,2.22326,1.83459,0.35945,0.15829,0.15931,0.08344,2.3694,2.51028,1.8662,0.000457925,0.000457925,0.000457925
19,556.747,2.30188,2.15428,1.8465,0.36728,0.15074,0.16634,0.08964,2.33912,2.29361,1.86294,0.00045545,0.00045545,0.00045545
20,584.856,2.32759,2.1499,1.77402,0.35921,0.15969,0.16695,0.08737,2.32664,2.37963,1.81102,0.000452975,0.000452975,0.000452975
21,615.15,2.28029,2.08942,1.78432,0.34613,0.1737,0.17332,0.09633,2.25514,2.49439,1.81548,0.0004505,0.0004505,0.0004505
22,643.714,2.198,2.08553,1.77657,0.47838,0.16084,0.17677,0.09754,2.24654,2.198,1.7905,0.000448025,0.000448025,0.000448025
23,672.57,2.28014,2.08994,1.77538,0.46199,0.17374,0.1892,0.10824,2.21866,2.30792,1.80856,0.00044555,0.00044555,0.00044555
24,701.555,2.19488,2.03947,1.7329,0.49,0.16656,0.19071,0.10627,2.24167,2.24515,1.77234,0.000443075,0.000443075,0.000443075
25,731.35,2.21397,2.01656,1.75294,0.45605,0.17827,0.19091,0.1098,2.198,2.15795,1.77597,0.0004406,0.0004406,0.0004406
26,760.236,2.18868,1.96381,1.73906,0.48287,0.18143,0.20132,0.11656,2.16422,2.19007,1.74555,0.000438125,0.000438125,0.000438125
27,788.893,2.15426,1.91611,1.73297,0.42416,0.18501,0.1985,0.11263,2.14358,2.13901,1.7237,0.00043565,0.00043565,0.00043565
28,818.708,2.14967,1.9132,1.71948,0.46641,0.18279,0.20222,0.11774,2.12021,2.12248,1.74269,0.000433175,0.000433175,0.000433175
29,846.951,2.10728,1.87122,1.73256,0.49725,0.18661,0.21256,0.12401,2.10093,2.15571,1.72046,0.0004307,0.0004307,0.0004307
30,874.476,2.11049,1.92091,1.70188,0.43648,0.19344,0.20696,0.12146,2.10068,2.21934,1.71219,0.000428225,0.000428225,0.000428225
31,902.719,2.07893,1.8273,1.68751,0.48938,0.19203,0.21759,0.13057,2.0698,2.03996,1.72533,0.00042575,0.00042575,0.00042575
32,930.623,2.04919,1.82924,1.68083,0.51054,0.19482,0.22086,0.1308,2.04656,2.09965,1.70277,0.000423275,0.000423275,0.000423275
33,959.539,2.0668,1.84225,1.65986,0.5598,0.19864,0.22302,0.1341,2.03979,1.98739,1.70323,0.0004208,0.0004208,0.0004208
34,987.859,2.05132,1.79775,1.63988,0.52967,0.20786,0.23018,0.13946,2.03652,2.02852,1.68542,0.000418325,0.000418325,0.000418325
35,1015.42,2.01139,1.7815,1.66168,0.55841,0.20465,0.23243,0.14068,2.0391,2.07841,1.67564,0.00041585,0.00041585,0.00041585
36,1045.47,2.00486,1.76611,1.65356,0.56475,0.20498,0.23447,0.14387,2.00306,2.13618,1.68225,0.000413375,0.000413375,0.000413375
37,1073.9,2.00823,1.74325,1.61778,0.55371,0.20609,0.23165,0.14123,2.01207,1.95951,1.67932,0.0004109,0.0004109,0.0004109
38,1102.81,1.98307,1.72749,1.64664,0.55071,0.20956,0.23973,0.1467,1.97752,1.92195,1.66389,0.000408425,0.000408425,0.000408425
39,1131.76,1.97388,1.74121,1.66833,0.548,0.21408,0.23867,0.14746,1.98987,1.98131,1.65683,0.00040595,0.00040595,0.00040595
40,1160.06,1.94721,1.73487,1.63399,0.51555,0.20885,0.23939,0.15037,1.93219,2.04477,1.64784,0.000403475,0.000403475,0.000403475
41,1187.8,1.95521,1.66289,1.63029,0.5355,0.21095,0.24298,0.14953,1.95124,2.00765,1.6696,0.000401,0.000401,0.000401
42,1215.94,1.9083,1.62701,1.61727,0.5277,0.21719,0.24687,0.15424,1.92266,1.94654,1.64755,0.000398525,0.000398525,0.000398525
43,1244.08,1.93588,1.63641,1.61636,0.56844,0.21797,0.24911,0.1564,1.91525,1.9749,1.64751,0.00039605,0.00039605,0.00039605
44,1272.72,1.88903,1.62818,1.60625,0.55357,0.22053,0.25066,0.15756,1.91066,1.92891,1.64428,0.000393575,0.000393575,0.000393575
45,1300.54,1.91387,1.63334,1.61416,0.56841,0.21798,0.24915,0.15592,1.9225,2.0116,1.6589,0.0003911,0.0003911,0.0003911
46,1327.92,1.89347,1.63193,1.57872,0.48928,0.21856,0.24872,0.15555,1.92812,1.99015,1.64428,0.000388625,0.000388625,0.000388625
47,1356.1,1.87017,1.59766,1.63537,0.51339,0.23492,0.26134,0.16458,1.89004,1.78342,1.6259,0.00038615,0.00038615,0.00038615
48,1384.28,1.84787,1.6015,1.62616,0.51167,0.23272,0.25919,0.16442,1.86831,1.81049,1.6163,0.000383675,0.000383675,0.000383675
49,1411.86,1.87126,1.59443,1.58172,0.54673,0.23418,0.26064,0.16578,1.89186,1.87605,1.61299,0.0003812,0.0003812,0.0003812
50,1441.2,1.86159,1.60656,1.59553,0.52381,0.23076,0.25993,0.16481,1.86018,1.93597,1.59717,0.000378725,0.000378725,0.000378725
51,1470.75,1.86713,1.55703,1.5516,0.47555,0.23592,0.26371,0.16913,1.85549,1.82314,1.60135,0.00037625,0.00037625,0.00037625
52,1498.82,1.78524,1.52898,1.59414,0.47267,0.23679,0.2656,0.1682,1.83836,1.85716,1.60593,0.000373775,0.000373775,0.000373775
53,1527.31,1.85997,1.58178,1.59372,0.51818,0.23663,0.26947,0.17088,1.84791,1.88232,1.59906,0.0003713,0.0003713,0.0003713
54,1556.56,1.8177,1.53937,1.56805,0.54113,0.225,0.26613,0.17049,1.83581,1.96481,1.58773,0.000368825,0.000368825,0.000368825
