epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.5384,4.42325,4.38115,3.9661,0.0093,0.01873,0.00531,0.00153,4.13519,4.45012,3.66204,0.000166038,0.000166038,0.000166038
2,69.2351,3.67015,3.37585,3.11955,0.05061,0.06609,0.03554,0.01546,3.53207,3.28202,2.97191,0.000331058,0.000331058,0.000331058
3,102.697,3.23721,3.00467,2.77486,0.18179,0.03853,0.03494,0.01674,3.24223,4.40082,2.68651,0.000494427,0.000494427,0.000494427
4,136.021,2.93183,2.65875,2.52944,0.21553,0.08578,0.07998,0.0356,2.91964,2.87578,2.55728,0.000492575,0.000492575,0.000492575
5,167.585,2.72301,2.48192,2.40337,0.3266,0.09701,0.10213,0.04458,2.81908,2.63517,2.43933,0.0004901,0.0004901,0.0004901
6,200.599,2.62497,2.25147,2.27768,0.44649,0.13179,0.12139,0.05603,2.58836,2.94394,2.36091,0.000487625,0.000487625,0.000487625
7,231.676,2.45494,2.1664,2.24525,0.33994,0.14365,0.1462,0.07538,2.48914,2.50799,2.27232,0.00048515,0.00048515,0.00048515
8,264.147,2.37768,2.14683,2.16206,0.50172,0.15206,0.15818,0.08648,2.41764,2.46307,2.21313,0.000482675,0.000482675,0.000482675
9,295.495,2.27946,2.00712,2.09323,0.53705,0.17177,0.18769,0.1053,2.27783,2.13658,2.12698,0.0004802,0.0004802,0.0004802
10,326.626,2.15078,1.88677,2.0728,0.41274,0.17882,0.19553,0.11321,2.25259,2.09565,2.09749,0.000477725,0.000477725,0.000477725
11,358.616,2.1412,1.8164,1.99969,0.50486,0.19229,0.21067,0.11777,2.20523,2.28673,2.0688,0.00047525,0.00047525,0.00047525
12,390.492,2.07571,1.74265,1.98992,0.50168,0.19375,0.21973,0.13241,2.06877,2.04339,2.00577,0.000472775,0.000472775,0.000472775
13,422.386,1.9979,1.68388,1.93365,0.60453,0.21534,0.24159,0.1477,2.0411,1.90372,1.9578,0.0004703,0.0004703,0.0004703
14,453.693,1.97098,1.65416,1.88901,0.58414,0.21058,0.23689,0.139,2.0314,2.01406,1.92937,0.000467825,0.000467825,0.000467825
15,485.091,1.92562,1.59084,1.89065,0.51863,0.22967,0.25959,0.1574,1.99474,1.91007,1.9249,0.00046535,0.00046535,0.00046535
16,516.725,1.91049,1.56344,1.86733,0.58219,0.23289,0.25669,0.14886,1.98312,2.00375,1.89256,0.000462875,0.000462875,0.000462875
17,548.608,1.8913,1.57878,1.84708,0.62426,0.22223,0.27789,0.17639,1.93159,2.08621,1.84796,0.0004604,0.0004604,0.0004604
