epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.2049,1.77362,2.24466,1.18545,0.59343,0.24319,0.25691,0.15402,1.65785,1.55759,1.08086,0.000166038,0.000166038,0.000166038
2,97.2704,1.59684,1.32078,1.06398,0.56456,0.30124,0.31116,0.18347,1.63395,1.36393,1.05853,0.000331058,0.000331058,0.000331058
3,142.944,1.57758,1.25508,1.05602,0.62398,0.30443,0.33111,0.19504,1.62197,1.31215,1.05298,0.000494427,0.000494427,0.000494427
4,191.025,1.5516,1.18876,1.054,0.58782,0.32422,0.35517,0.21796,1.56696,1.24982,1.03191,0.000492575,0.000492575,0.000492575
5,235.672,1.50181,1.08552,1.01531,0.62621,0.34974,0.37447,0.22303,1.5567,1.14632,1.02347,0.0004901,0.0004901,0.0004901
6,279.831,1.44471,0.99667,1.00847,0.5999,0.34076,0.37084,0.22674,1.54042,1.13608,1.02129,0.000487625,0.000487625,0.000487625
7,326.026,1.46015,1.02179,1.02175,0.70442,0.36624,0.39867,0.24279,1.52962,1.14973,1.02648,0.00048515,0.00048515,0.00048515
8,371.861,1.4279,0.97887,1.0087,0.64202,0.37586,0.4109,0.24947,1.51038,1.07029,1.01585,0.000482675,0.000482675,0.000482675
9,416.802,1.42512,0.95659,1.01057,0.72844,0.40036,0.43216,0.26371,1.48856,1.01499,0.99972,0.0004802,0.0004802,0.0004802
10,461.556,1.38795,0.91205,0.9823,0.73496,0.39695,0.42736,0.2649,1.46149,1.01806,0.99258,0.000477725,0.000477725,0.000477725
11,507.073,1.37388,0.90934,0.9852,0.72614,0.40683,0.42844,0.26545,1.4793,1.0148,1.00075,0.00047525,0.00047525,0.00047525
12,554.703,1.414,0.90125,0.98769,0.68493,0.4147,0.45616,0.29014,1.46154,0.97525,0.99586,0.000472775,0.000472775,0.000472775
13,600.682,1.3576,0.87774,0.9841,0.68435,0.40223,0.43375,0.27321,1.46592,0.99206,0.99762,0.0004703,0.0004703,0.0004703
14,649.916,1.32908,0.84923,0.98146,0.70691,0.42383,0.46239,0.28976,1.45336,0.97601,0.99422,0.000467825,0.000467825,0.000467825
15,695.165,1.32196,0.82642,0.97198,0.691,0.42944,0.45859,0.29232,1.42195,0.95705,0.985,0.00046535,0.00046535,0.00046535
16,743.194,1.3249,0.81762,0.96807,0.74942,0.42597,0.46774,0.29511,1.44841,0.94946,0.98869,0.000462875,0.000462875,0.000462875
17,792.591,1.30978,0.82428,0.97175,0.75328,0.4112,0.46147,0.28992,1.45053,0.96675,0.9881,0.0004604,0.0004604,0.0004604
18,837.693,1.30866,0.81286,0.96624,0.72761,0.42059,0.46668,0.29353,1.43383,0.98434,0.98457,0.000457925,0.000457925,0.000457925
19,881.614,1.30383,0.81162,0.96623,0.67865,0.4317,0.47784,0.29602,1.42403,0.94733,0.98179,0.00045545,0.00045545,0.00045545
20,929.3,1.29428,0.78457,0.95649,0.64722,0.44293,0.46902,0.29592,1.40964,0.93154,0.98184,0.000452975,0.000452975,0.000452975
21,974.231,1.31134,0.78974,0.95975,0.67578,0.46002,0.4861,0.30761,1.40874,0.92961,0.97398,0.0004505,0.0004505,0.0004505
22,1021.88,1.28606,0.78444,0.96085,0.75089,0.43014,0.47057,0.30365,1.39519,0.90902,0.97499,0.000448025,0.000448025,0.000448025
23,1068.4,1.24574,0.74339,0.94584,0.66582,0.44662,0.48098,0.30624,1.40277,0.91189,0.97133,0.00044555,0.00044555,0.00044555
24,1115.58,1.27031,0.76209,0.94835,0.76111,0.43448,0.48343,0.30878,1.4104,0.90116,0.97585,0.000443075,0.000443075,0.000443075
25,1159.89,1.26564,0.76467,0.95225,0.72454,0.44862,0.48719,0.30913,1.39492,0.90624,0.97205,0.0004406,0.0004406,0.0004406
26,1204.85,1.25867,0.76153,0.95076,0.6342,0.4702,0.50143,0.3186,1.39651,0.93535,0.97667,0.000438125,0.000438125,0.000438125
27,1252.62,1.26037,0.75004,0.94246,0.66792,0.44286,0.48398,0.31041,1.37525,0.8871,0.96611,0.00043565,0.00043565,0.00043565
28,1299.67,1.2431,0.72637,0.94063,0.78135,0.45459,0.498,0.32257,1.38782,0.87976,0.97176,0.000433175,0.000433175,0.000433175
29,1346.28,1.23644,0.72096,0.93919,0.78039,0.45736,0.50243,0.32868,1.36104,0.87082,0.95994,0.0004307,0.0004307,0.0004307
30,1391.12,1.22885,0.7286,0.93787,0.67693,0.46183,0.49563,0.32351,1.37833,0.8914,0.96395,0.000428225,0.000428225,0.000428225
31,1438.08,1.22274,0.72159,0.93547,0.68703,0.45857,0.50063,0.32558,1.36333,0.87127,0.96143,0.00042575,0.00042575,0.00042575
32,1484.64,1.23077,0.71823,0.93835,0.67243,0.47414,0.50179,0.32466,1.37001,0.88662,0.97055,0.000423275,0.000423275,0.000423275
33,1531.64,1.20949,0.70977,0.93108,0.73398,0.45856,0.50069,0.32681,1.37226,0.87149,0.96763,0.0004208,0.0004208,0.0004208
34,1577.35,1.22905,0.70889,0.92674,0.68741,0.46762,0.50754,0.33504,1.36467,0.86485,0.96114,0.000418325,0.000418325,0.000418325
35,1622.79,1.2127,0.69108,0.92724,0.70262,0.46304,0.49907,0.32614,1.3612,0.86845,0.96503,0.00041585,0.00041585,0.00041585
36,1669.54,1.18976,0.69015,0.92774,0.72096,0.48353,0.51256,0.3251,1.37836,0.8757,0.96751,0.000413375,0.000413375,0.000413375
37,1717.06,1.20339,0.68316,0.92251,0.76339,0.46461,0.50991,0.33148,1.35663,0.83589,0.96218,0.0004109,0.0004109,0.0004109
38,1764.46,1.20617,0.687,0.92376,0.70303,0.47368,0.50793,0.33323,1.34912,0.84717,0.9596,0.000408425,0.000408425,0.000408425
39,1811.51,1.18964,0.67497,0.91938,0.75772,0.46829,0.5099,0.33647,1.36597,0.8488,0.96554,0.00040595,0.00040595,0.00040595
40,1856.32,1.2085,0.68283,0.92475,0.75444,0.46376,0.50409,0.33354,1.36061,0.85174,0.96137,0.000403475,0.000403475,0.000403475
41,1901.75,1.1735,0.67221,0.92837,0.74755,0.46382,0.51249,0.33897,1.36134,0.85025,0.96741,0.000401,0.000401,0.000401
42,1947.49,1.19619,0.68457,0.9213,0.77415,0.46885,0.50993,0.32549,1.37639,0.87055,0.9658,0.000398525,0.000398525,0.000398525
43,1996.56,1.19002,0.67382,0.92541,0.76523,0.46549,0.50755,0.33054,1.36624,0.85488,0.9658,0.00039605,0.00039605,0.00039605
44,2042.29,1.20606,0.68341,0.92582,0.69797,0.50619,0.52231,0.33749,1.34628,0.83807,0.96153,0.000393575,0.000393575,0.000393575
45,2086.48,1.14892,0.65272,0.91427,0.70713,0.46332,0.5101,0.33674,1.35019,0.83606,0.95875,0.0003911,0.0003911,0.0003911
46,2131.81,1.16118,0.65214,0.91356,0.76326,0.45952,0.51005,0.33523,1.35432,0.8429,0.96437,0.000388625,0.000388625,0.000388625
47,2177.16,1.15745,0.65013,0.91279,0.69933,0.47001,0.50988,0.33632,1.34619,0.83404,0.95771,0.00038615,0.00038615,0.00038615
48,2221.2,1.16229,0.65258,0.91296,0.76228,0.46623,0.50571,0.33287,1.35841,0.83367,0.96503,0.000383675,0.000383675,0.000383675
49,2265.64,1.15297,0.65241,0.91701,0.67646,0.4701,0.51095,0.3387,1.34149,0.85078,0.95969,0.0003812,0.0003812,0.0003812
50,2314.77,1.1543,0.64014,0.9116,0.73014,0.48385,0.52421,0.34106,1.3585,0.84317,0.96066,0.000378725,0.000378725,0.000378725
51,2361.44,1.13497,0.63188,0.91043,0.71466,0.48857,0.52066,0.34151,1.34479,0.82539,0.95916,0.00037625,0.00037625,0.00037625
52,2407.58,1.12466,0.62944,0.91291,0.73318,0.48829,0.52633,0.34205,1.33958,0.83105,0.95666,0.000373775,0.000373775,0.000373775
53,2453.73,1.1374,0.62869,0.90499,0.68825,0.46606,0.5144,0.33796,1.33692,0.83043,0.95732,0.0003713,0.0003713,0.0003713
54,2503.68,1.13255,0.63582,0.90698,0.77874,0.46622,0.51331,0.34176,1.33298,0.82531,0.95575,0.000368825,0.000368825,0.000368825
55,2549.83,1.12898,0.63196,0.90899,0.72752,0.48765,0.52415,0.34393,1.33758,0.83169,0.95493,0.00036635,0.00036635,0.00036635
