epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.2201,4.48474,5.07312,3.97876,0.00679,0.00769,0.00402,0.00094,4.20508,4.38461,3.50742,0.000166038,0.000166038,0.000166038
2,62.759,3.98222,4.41902,3.21639,0.00941,0.01427,0.00527,0.00159,3.78994,3.90889,3.06339,0.000331058,0.000331058,0.000331058
3,92.4027,3.63554,3.85332,2.86602,0.14162,0.02438,0.00877,0.00282,3.60359,3.77768,2.82522,0.000494427,0.000494427,0.000494427
4,122.031,3.34645,3.43652,2.55823,0.17417,0.03575,0.02506,0.00951,3.29921,3.3691,2.54802,0.000492575,0.000492575,0.000492575
5,153.809,3.13776,3.24892,2.38482,0.18835,0.04946,0.0346,0.01372,3.08061,3.44543,2.36654,0.0004901,0.0004901,0.0004901
6,186.559,3.00949,2.95442,2.23337,0.11165,0.06835,0.05216,0.02354,2.96592,3.16744,2.32106,0.000487625,0.000487625,0.000487625
7,215.409,2.85995,2.90082,2.20723,0.09968,0.074,0.05595,0.02579,2.86541,2.97377,2.2579,0.00048515,0.00048515,0.00048515
8,245.735,2.78433,2.90886,2.1434,0.28573,0.07829,0.06789,0.03238,2.79288,3.06116,2.20898,0.000482675,0.000482675,0.000482675
9,275.708,2.71011,2.75778,2.12663,0.26937,0.08341,0.07718,0.03748,2.70715,2.78878,2.15126,0.0004802,0.0004802,0.0004802
10,304.906,2.58145,2.65741,2.07203,0.25117,0.09087,0.08979,0.04647,2.59451,2.77116,2.09395,0.000477725,0.000477725,0.000477725
11,335.307,2.56224,2.55119,2.02483,0.28337,0.09575,0.09362,0.04857,2.58282,2.8009,2.06226,0.00047525,0.00047525,0.00047525
12,365.65,2.52413,2.50939,2.02448,0.28576,0.10517,0.10276,0.05475,2.52263,2.76606,2.05276,0.000472775,0.000472775,0.000472775
13,396.078,2.46655,2.45857,1.95532,0.31608,0.10437,0.11215,0.0624,2.4784,2.64258,2.01079,0.0004703,0.0004703,0.0004703
14,424.675,2.43204,2.43041,1.9164,0.36547,0.11088,0.11635,0.06121,2.46658,2.71417,1.97532,0.000467825,0.000467825,0.000467825
15,454.22,2.40803,2.3428,1.92459,0.41,0.11213,0.11799,0.06469,2.43523,2.60092,1.98711,0.00046535,0.00046535,0.00046535
16,483.503,2.40893,2.34761,1.9248,0.43106,0.1165,0.1571,0.08547,2.40028,2.5883,1.93107,0.000462875,0.000462875,0.000462875
17,513.823,2.35746,2.32785,1.91091,0.44254,0.12785,0.16839,0.09171,2.34992,2.43999,1.91632,0.0004604,0.0004604,0.0004604
18,544.132,2.34922,2.2777,1.89011,0.50804,0.12254,0.14284,0.07877,2.35061,2.53677,1.92848,0.000457925,0.000457925,0.000457925
19,577.876,2.28177,2.22682,1.86462,0.36834,0.14635,0.15384,0.08702,2.30349,2.31396,1.90331,0.00045545,0.00045545,0.00045545
20,608.749,2.3268,2.22591,1.84595,0.39341,0.15373,0.16433,0.0909,2.3011,2.3089,1.87103,0.000452975,0.000452975,0.000452975
21,637.85,2.25503,2.14626,1.84848,0.44992,0.16317,0.16824,0.09223,2.29579,2.29543,1.90397,0.0004505,0.0004505,0.0004505
22,667.049,2.24198,2.09618,1.81427,0.44601,0.15919,0.16984,0.09702,2.21354,2.50935,1.84117,0.000448025,0.000448025,0.000448025
23,695.601,2.2061,2.07872,1.75436,0.34985,0.16279,0.16984,0.09704,2.2543,2.24613,1.85167,0.00044555,0.00044555,0.00044555
24,724.395,2.2011,2.06092,1.80956,0.43482,0.18426,0.1845,0.10554,2.1885,2.21609,1.81563,0.000443075,0.000443075,0.000443075
25,755.098,2.21712,2.08085,1.77225,0.40626,0.1843,0.19008,0.11207,2.15419,2.17984,1.78996,0.0004406,0.0004406,0.0004406
26,784.831,2.16847,2.03002,1.77233,0.50393,0.18589,0.18531,0.10931,2.14559,2.17581,1.79608,0.000438125,0.000438125,0.000438125
27,813.986,2.14833,2.00738,1.75052,0.44439,0.19639,0.19866,0.11889,2.11338,2.20045,1.77345,0.00043565,0.00043565,0.00043565
28,843.018,2.10925,1.95748,1.73876,0.38547,0.19449,0.20084,0.11668,2.13939,2.09551,1.76772,0.000433175,0.000433175,0.000433175
29,871.371,2.10842,1.92511,1.73954,0.49888,0.19524,0.20748,0.12044,2.08838,2.14253,1.75821,0.0004307,0.0004307,0.0004307
