epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.1296,2.05276,4.0547,1.20967,0.52653,0.09483,0.08998,0.05802,1.92758,2.8926,1.12208,0.000166038,0.000166038,0.000166038
2,119.376,2.05323,2.74179,1.12972,0.65458,0.16686,0.17079,0.09941,1.90032,2.08717,1.13321,0.000331058,0.000331058,0.000331058
3,176.006,1.9442,2.179,1.13012,0.69756,0.20932,0.20693,0.11696,1.87818,1.85179,1.10633,0.000494427,0.000494427,0.000494427
4,234.265,1.89657,1.89828,1.11068,0.54883,0.23908,0.25061,0.14418,1.7839,1.71888,1.08712,0.000492575,0.000492575,0.000492575
5,291.219,1.86789,1.76216,1.09641,0.68441,0.26063,0.27408,0.15737,1.75657,1.62615,1.08109,0.0004901,0.0004901,0.0004901
6,349.063,1.81724,1.58692,1.067,0.67477,0.28758,0.30155,0.17309,1.72265,1.65622,1.06552,0.000487625,0.000487625,0.000487625
7,404.69,1.75867,1.52369,1.07573,0.66628,0.30331,0.31034,0.18609,1.69495,1.50742,1.05291,0.00048515,0.00048515,0.00048515
8,461.416,1.77584,1.54503,1.0678,0.65519,0.29979,0.32281,0.19134,1.67376,1.43616,1.04368,0.000482675,0.000482675,0.000482675
9,517.589,1.74589,1.45738,1.05813,0.6346,0.31768,0.33153,0.19507,1.68398,1.40501,1.03504,0.0004802,0.0004802,0.0004802
10,574.572,1.70099,1.39146,1.04597,0.65234,0.32208,0.33921,0.20607,1.64441,1.35968,1.03659,0.000477725,0.000477725,0.000477725
11,631.992,1.68938,1.34341,1.0426,0.67017,0.31579,0.34447,0.20104,1.66555,1.3873,1.03693,0.00047525,0.00047525,0.00047525
12,689.741,1.67067,1.32864,1.03354,0.65977,0.31763,0.34882,0.20607,1.63176,1.32512,1.02918,0.000472775,0.000472775,0.000472775
13,748.548,1.67676,1.31725,1.02674,0.66807,0.32612,0.3619,0.21801,1.61777,1.30314,1.02836,0.0004703,0.0004703,0.0004703
14,806.14,1.65837,1.26684,1.02398,0.64818,0.33722,0.36823,0.21901,1.6159,1.26785,1.01805,0.000467825,0.000467825,0.000467825
15,862.069,1.60889,1.23171,1.01357,0.66295,0.34783,0.38337,0.23136,1.57923,1.26435,1.00819,0.00046535,0.00046535,0.00046535
