epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.6836,1.73639,2.08942,1.15297,0.49049,0.27068,0.29742,0.17294,1.70284,1.53759,1.08871,0.000166038,0.000166038,0.000166038
2,145.694,1.68206,1.31315,1.09569,0.56799,0.31257,0.33282,0.1885,1.63559,1.32973,1.0851,0.000331058,0.000331058,0.000331058
3,214.464,1.63342,1.25893,1.08544,0.59618,0.29433,0.32531,0.17854,1.76357,1.43059,1.10821,0.000494427,0.000494427,0.000494427
4,283.189,1.58885,1.18155,1.07618,0.60071,0.32171,0.35623,0.20733,1.61157,1.32477,1.06732,0.000492575,0.000492575,0.000492575
5,353.475,1.54146,1.11684,1.06629,0.66756,0.32933,0.36755,0.21231,1.60275,1.55372,1.05678,0.0004901,0.0004901,0.0004901
6,422.602,1.53789,1.0957,1.05137,0.61716,0.3689,0.39906,0.23722,1.55456,1.19054,1.04554,0.000487625,0.000487625,0.000487625
7,491.661,1.52547,1.04479,1.03126,0.57086,0.3463,0.3917,0.23116,1.57288,1.18416,1.04302,0.00048515,0.00048515,0.00048515
8,560.636,1.5223,1.02351,1.03504,0.64606,0.37758,0.41611,0.24392,1.53671,1.09768,1.04034,0.000482675,0.000482675,0.000482675
9,629.258,1.48903,0.99112,1.03051,0.64712,0.38938,0.43639,0.26429,1.48603,1.06272,1.0195,0.0004802,0.0004802,0.0004802
10,698.481,1.4367,0.95027,1.01946,0.70645,0.38834,0.43934,0.26189,1.50752,1.07254,1.0189,0.000477725,0.000477725,0.000477725
11,767.946,1.46853,0.98225,1.01683,0.63835,0.39046,0.42665,0.25833,1.46467,1.05931,1.01294,0.00047525,0.00047525,0.00047525
12,836.58,1.40378,0.92115,1.00757,0.69479,0.4008,0.45254,0.26802,1.50996,1.0672,1.02274,0.000472775,0.000472775,0.000472775
13,905.451,1.42319,0.93967,1.0087,0.61765,0.40605,0.44974,0.26863,1.48672,1.02487,1.01239,0.0004703,0.0004703,0.0004703
14,973.471,1.40495,0.91206,1.00368,0.6096,0.41831,0.45252,0.27392,1.44827,1.03287,1.00277,0.000467825,0.000467825,0.000467825
15,1042.04,1.39789,0.88353,0.99281,0.63923,0.41262,0.46764,0.28345,1.45881,0.99738,1.00583,0.00046535,0.00046535,0.00046535
16,1110.51,1.35974,0.87045,1.00154,0.63713,0.4158,0.45646,0.28004,1.43714,0.98198,1.0039,0.000462875,0.000462875,0.000462875
17,1182.93,1.38295,0.86657,0.989,0.66056,0.42576,0.4911,0.29386,1.46033,1.0197,1.0024,0.0004604,0.0004604,0.0004604
18,1253.16,1.39414,0.87612,0.98981,0.68864,0.42323,0.47218,0.2892,1.42835,1.01557,0.99668,0.000457925,0.000457925,0.000457925
