epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.5127,4.58689,4.47736,4.05971,0.00272,0.00029,0.00137,0.00051,5.08754,5.15479,4.38238,0.000165414,0.000165414,0.000165414
2,66.396,3.76398,3.38659,3.37826,0.2271,0.04093,0.02598,0.00977,3.70781,3.38194,3.00802,0.000330436,0.000330436,0.000330436
3,99.8802,3.31778,2.98219,2.84637,0.23834,0.06064,0.04781,0.02222,3.18371,3.51668,2.60945,0.000493809,0.000493809,0.000493809
4,133.275,2.91904,2.60841,2.53026,0.37147,0.09332,0.0806,0.03269,2.87344,3.41638,2.42663,0.000492575,0.000492575,0.000492575
5,165.287,2.6788,2.39887,2.41104,0.30943,0.09097,0.10908,0.05419,2.73046,3.53878,2.2551,0.0004901,0.0004901,0.0004901
6,198.32,2.55431,2.24053,2.30362,0.45079,0.11394,0.15516,0.0804,2.53543,5.30763,2.17478,0.000487625,0.000487625,0.000487625
7,230.164,2.40138,2.07466,2.17347,0.45966,0.15051,0.15794,0.08024,2.4474,2.92705,2.06943,0.00048515,0.00048515,0.00048515
8,259.586,2.31012,1.95241,2.10376,0.52005,0.14007,0.15226,0.07988,2.49051,2.12971,2.07609,0.000482675,0.000482675,0.000482675
9,290.642,2.22229,1.90429,2.09077,0.52956,0.14928,0.16122,0.08875,2.31215,2.02041,2.02002,0.0004802,0.0004802,0.0004802
10,321.193,2.12104,1.8006,2.01567,0.41052,0.16728,0.18555,0.10512,2.16868,2.03627,1.94367,0.000477725,0.000477725,0.000477725
11,352.221,2.07173,1.71497,1.94365,0.57251,0.16913,0.19299,0.10812,2.19155,2.77321,1.92722,0.00047525,0.00047525,0.00047525
12,382.604,2.01523,1.61801,1.88457,0.62416,0.17189,0.21671,0.12497,2.03682,2.14985,1.85505,0.000472775,0.000472775,0.000472775
13,412.168,2.00114,1.61111,1.87165,0.52817,0.20817,0.23671,0.13517,1.96486,1.89073,1.81044,0.0004703,0.0004703,0.0004703
14,441.612,1.91784,1.55129,1.84071,0.47626,0.21559,0.24088,0.13997,2.01122,1.69695,1.80356,0.000467825,0.000467825,0.000467825
15,472.003,1.84438,1.52193,1.79172,0.59073,0.23613,0.25396,0.15262,1.8834,1.79041,1.74355,0.00046535,0.00046535,0.00046535
16,501.392,1.84225,1.44358,1.793,0.59608,0.23661,0.27445,0.16009,1.92427,1.69467,1.74841,0.000462875,0.000462875,0.000462875
17,530.752,1.81199,1.46057,1.78192,0.5918,0.25652,0.2928,0.17084,1.85394,1.66547,1.68659,0.0004604,0.0004604,0.0004604
18,560.91,1.76436,1.39909,1.72438,0.55077,0.26395,0.2645,0.15979,1.829,1.68612,1.70484,0.000457925,0.000457925,0.000457925
19,590.122,1.75877,1.41652,1.76164,0.55409,0.25777,0.28937,0.17599,1.80686,1.55383,1.69926,0.00045545,0.00045545,0.00045545
20,620.191,1.75446,1.37219,1.74625,0.63455,0.25638,0.297,0.1816,1.77057,1.70014,1.65709,0.000452975,0.000452975,0.000452975
21,649.964,1.70957,1.34954,1.69991,0.61362,0.26799,0.29258,0.18145,1.78257,1.51625,1.65182,0.0004505,0.0004505,0.0004505
22,679.608,1.66487,1.33363,1.69463,0.66647,0.2696,0.31593,0.1982,1.70434,1.56018,1.62913,0.000448025,0.000448025,0.000448025
23,711.765,1.68326,1.32381,1.66546,0.5614,0.26777,0.30431,0.18649,1.74801,1.54161,1.64581,0.00044555,0.00044555,0.00044555
24,741.869,1.64481,1.2382,1.6613,0.58075,0.27774,0.31425,0.19527,1.6969,1.74647,1.62666,0.000443075,0.000443075,0.000443075
25,771.535,1.62234,1.28724,1.65639,0.61762,0.28327,0.33583,0.21078,1.66773,1.42738,1.60869,0.0004406,0.0004406,0.0004406
26,801.822,1.56634,1.21652,1.61013,0.57876,0.29711,0.34302,0.21857,1.65199,1.4539,1.58677,0.000438125,0.000438125,0.000438125
27,832.02,1.59623,1.24343,1.63946,0.60095,0.29576,0.33235,0.2076,1.63693,1.40269,1.58349,0.00043565,0.00043565,0.00043565
28,861.782,1.58673,1.20444,1.63406,0.66635,0.29279,0.33541,0.21074,1.62309,1.56077,1.59147,0.000433175,0.000433175,0.000433175
29,891.662,1.5301,1.17829,1.61137,0.53235,0.29197,0.32728,0.20943,1.62899,1.49511,1.55859,0.0004307,0.0004307,0.0004307
30,921.033,1.51887,1.17375,1.6385,0.59405,0.29312,0.34377,0.21973,1.5857,1.70147,1.58018,0.000428225,0.000428225,0.000428225
31,950.573,1.51892,1.17319,1.58679,0.64862,0.3102,0.38038,0.24514,1.57577,1.35404,1.53185,0.00042575,0.00042575,0.00042575
32,980.132,1.52288,1.15466,1.57952,0.56461,0.31981,0.35196,0.22694,1.55499,1.31031,1.53207,0.000423275,0.000423275,0.000423275
33,1009.57,1.4948,1.11563,1.56996,0.5887,0.31545,0.35794,0.23132,1.5409,1.45854,1.51605,0.0004208,0.0004208,0.0004208
34,1038.75,1.46704,1.10462,1.52749,0.67574,0.30964,0.37366,0.24436,1.53119,1.28799,1.51196,0.000418325,0.000418325,0.000418325
35,1067.93,1.4511,1.10215,1.52897,0.58068,0.33006,0.37561,0.2476,1.50058,1.26685,1.49262,0.00041585,0.00041585,0.00041585
36,1097.19,1.41627,1.06828,1.54075,0.62631,0.34099,0.38042,0.24571,1.48929,1.26344,1.51168,0.000413375,0.000413375,0.000413375
37,1126.76,1.44812,1.09135,1.51614,0.50997,0.33135,0.38026,0.25671,1.49743,1.22317,1.51203,0.0004109,0.0004109,0.0004109
38,1156.87,1.40439,1.06252,1.5256,0.53549,0.32511,0.37643,0.24509,1.51071,1.35111,1.51457,0.000408425,0.000408425,0.000408425
39,1186.28,1.43608,1.07062,1.52764,0.59339,0.33815,0.37625,0.24704,1.48351,1.31715,1.48758,0.00040595,0.00040595,0.00040595
40,1215.29,1.41671,1.06445,1.5526,0.60056,0.34379,0.39335,0.25743,1.44595,1.22661,1.46726,0.000403475,0.000403475,0.000403475
41,1244.61,1.38777,1.03638,1.49847,0.59088,0.34604,0.39344,0.26223,1.45226,1.20763,1.48204,0.000401,0.000401,0.000401
42,1274.61,1.37641,1.01953,1.48015,0.55521,0.34819,0.39953,0.26777,1.45015,1.20745,1.46909,0.000398525,0.000398525,0.000398525
43,1304.68,1.3808,1.03894,1.49822,0.63826,0.35085,0.40537,0.26896,1.44806,1.23427,1.46582,0.00039605,0.00039605,0.00039605
44,1333.95,1.40685,1.03083,1.48999,0.59528,0.3616,0.39923,0.26458,1.43024,1.24258,1.47387,0.000393575,0.000393575,0.000393575
45,1363.39,1.3447,0.9795,1.48763,0.61054,0.36004,0.41217,0.27638,1.41758,1.19128,1.45111,0.0003911,0.0003911,0.0003911
46,1392.5,1.37006,0.9959,1.46604,0.62685,0.36754,0.42111,0.28476,1.40748,1.15049,1.44976,0.000388625,0.000388625,0.000388625
47,1422.2,1.33141,0.98304,1.47035,0.60996,0.35282,0.41694,0.27804,1.42133,1.23098,1.44356,0.00038615,0.00038615,0.00038615
48,1451.78,1.365,0.99737,1.47291,0.62764,0.36637,0.40858,0.27467,1.43099,1.1909,1.45115,0.000383675,0.000383675,0.000383675
49,1480.81,1.34638,0.97817,1.47371,0.62711,0.36996,0.42848,0.29063,1.37809,1.12822,1.43418,0.0003812,0.0003812,0.0003812
50,1512.54,1.30843,0.94918,1.44617,0.56872,0.37578,0.4206,0.28454,1.38658,1.13479,1.43198,0.000378725,0.000378725,0.000378725
51,1541.83,1.29986,0.96248,1.44604,0.61498,0.35712,0.41867,0.27886,1.38277,1.1805,1.42909,0.00037625,0.00037625,0.00037625
52,1570.98,1.31374,0.958,1.45019,0.6016,0.3699,0.4285,0.29011,1.3848,1.14532,1.41671,0.000373775,0.000373775,0.000373775
53,1600.39,1.30414,0.95125,1.43723,0.58653,0.36529,0.41662,0.27547,1.42532,1.16423,1.45368,0.0003713,0.0003713,0.0003713
54,1629.43,1.29603,0.9311,1.44784,0.59396,0.36988,0.42836,0.29243,1.3871,1.1172,1.42658,0.000368825,0.000368825,0.000368825
55,1659.19,1.30994,0.94898,1.44038,0.60717,0.37575,0.43429,0.29714,1.36813,1.13432,1.41795,0.00036635,0.00036635,0.00036635
