epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,71.9058,1.73385,2.18367,1.1223,0.59915,0.27567,0.29378,0.17633,1.64867,1.42117,1.06185,0.000166038,0.000166038,0.000166038
2,135.46,1.6495,1.34055,1.05886,0.59437,0.28887,0.33003,0.18674,1.64232,1.72986,1.05311,0.000331058,0.000331058,0.000331058
3,196.964,1.60451,1.27305,1.04933,0.58121,0.35192,0.37552,0.21234,1.60115,1.30913,1.04113,0.000494427,0.000494427,0.000494427
4,258.784,1.54734,1.15401,1.03747,0.59952,0.34012,0.36958,0.21811,1.56566,1.23442,1.03799,0.000492575,0.000492575,0.000492575
5,320.639,1.49636,1.08479,1.02432,0.62102,0.3583,0.3922,0.23445,1.54516,1.21491,1.01451,0.0004901,0.0004901,0.0004901
6,380.987,1.47822,1.06792,1.01218,0.62558,0.36813,0.39902,0.24037,1.51282,1.16457,1.00791,0.000487625,0.000487625,0.000487625
7,440.634,1.49444,1.03776,0.99885,0.71785,0.4001,0.42914,0.25494,1.523,1.12142,1.01226,0.00048515,0.00048515,0.00048515
8,500.105,1.48803,0.99184,1.00314,0.71191,0.39033,0.43118,0.25315,1.53863,1.15585,1.00421,0.000482675,0.000482675,0.000482675
9,562.238,1.45301,0.96841,0.99749,0.74235,0.40349,0.45258,0.27198,1.47274,1.10713,0.99254,0.0004802,0.0004802,0.0004802
10,622.322,1.43751,0.9555,0.99529,0.6649,0.39929,0.44669,0.27026,1.46575,1.1002,0.98878,0.000477725,0.000477725,0.000477725
11,683.605,1.42722,0.93412,0.98191,0.64695,0.41737,0.44208,0.26781,1.46129,1.05124,0.99128,0.00047525,0.00047525,0.00047525
12,743.494,1.38678,0.92114,0.98329,0.75511,0.40618,0.46445,0.27865,1.45495,1.04647,0.97935,0.000472775,0.000472775,0.000472775
