epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.8358,4.46097,4.85084,4.00211,0.00756,0.00758,0.00412,0.00098,4.21574,3.99577,3.66362,0.000166038,0.000166038,0.000166038
2,61.2941,3.97334,4.10871,3.34567,0.00966,0.01843,0.00575,0.00133,3.79362,5.29624,3.16851,0.000331058,0.000331058,0.000331058
3,95.6744,3.63156,3.65988,2.96546,0.03429,0.02892,0.01871,0.00899,3.6161,3.89559,2.90498,0.000494427,0.000494427,0.000494427
4,127.165,3.40282,3.31522,2.69903,0.1047,0.04056,0.03447,0.01518,3.38976,3.37962,2.68072,0.000492575,0.000492575,0.000492575
5,158.429,3.21529,3.17764,2.55068,0.124,0.0521,0.03434,0.01394,3.21161,3.45771,2.53936,0.0004901,0.0004901,0.0004901
6,189.889,3.08471,2.91101,2.37534,0.08873,0.07229,0.04908,0.022,3.06585,3.5847,2.48834,0.000487625,0.000487625,0.000487625
7,219.226,2.91377,2.8375,2.34774,0.21246,0.07258,0.05841,0.02717,2.94112,3.01822,2.39976,0.00048515,0.00048515,0.00048515
8,250.669,2.82347,2.84689,2.26411,0.19397,0.06897,0.05764,0.0278,2.94256,3.19668,2.34011,0.000482675,0.000482675,0.000482675
9,279.613,2.74574,2.69489,2.21926,0.24228,0.0909,0.08914,0.04409,2.72828,2.60764,2.28266,0.0004802,0.0004802,0.0004802
10,309.882,2.60755,2.56509,2.15658,0.34031,0.09498,0.10361,0.05775,2.67967,2.8391,2.20424,0.000477725,0.000477725,0.000477725
11,339.973,2.57221,2.41932,2.08855,0.31467,0.11855,0.11345,0.05983,2.58829,2.54723,2.13578,0.00047525,0.00047525,0.00047525
12,369.759,2.52436,2.34345,2.07549,0.31728,0.13068,0.12849,0.06942,2.51379,2.45671,2.10616,0.000472775,0.000472775,0.000472775
13,399.807,2.45452,2.285,2.00389,0.41293,0.13614,0.13851,0.07294,2.45181,2.46464,2.06885,0.0004703,0.0004703,0.0004703
14,428.31,2.39876,2.23642,1.9589,0.41016,0.14287,0.14601,0.08009,2.3864,2.36652,1.99685,0.000467825,0.000467825,0.000467825
15,457.781,2.35286,2.1336,1.95195,0.34399,0.16532,0.15509,0.08397,2.38992,2.30398,2.03647,0.00046535,0.00046535,0.00046535
16,487.095,2.35317,2.12979,1.95393,0.33999,0.16291,0.15945,0.08806,2.31218,2.25632,1.98309,0.000462875,0.000462875,0.000462875
17,516.404,2.31191,2.11796,1.93198,0.26727,0.17225,0.17027,0.09481,2.2863,2.27318,1.94748,0.0004604,0.0004604,0.0004604
18,545.997,2.29165,2.07896,1.89245,0.28865,0.16715,0.16628,0.09611,2.30679,2.33167,1.96316,0.000457925,0.000457925,0.000457925
19,578.939,2.23019,2.03278,1.8826,0.40971,0.18835,0.19492,0.11127,2.2336,2.15065,1.92515,0.00045545,0.00045545,0.00045545
20,610.842,2.25402,2.03604,1.86583,0.46506,0.17312,0.19301,0.11351,2.20776,2.18907,1.89791,0.000452975,0.000452975,0.000452975
21,640.197,2.18088,1.96496,1.86768,0.35268,0.19086,0.18499,0.10586,2.19107,2.22488,1.88706,0.0004505,0.0004505,0.0004505
22,669.21,2.16709,1.91512,1.82007,0.43031,0.19411,0.19488,0.11559,2.12487,2.25534,1.85116,0.000448025,0.000448025,0.000448025
23,698.972,2.13407,1.88964,1.7722,0.47715,0.19732,0.19461,0.11385,2.16986,2.16666,1.87804,0.00044555,0.00044555,0.00044555
24,728.301,2.10808,1.861,1.81165,0.45993,0.2129,0.21045,0.12518,2.11164,2.203,1.82737,0.000443075,0.000443075,0.000443075
25,758.809,2.13853,1.90736,1.79095,0.4679,0.20778,0.21774,0.12721,2.10586,2.09102,1.81556,0.0004406,0.0004406,0.0004406
26,787.873,2.08027,1.84114,1.78695,0.52743,0.21224,0.22357,0.13373,2.06617,2.01237,1.80998,0.000438125,0.000438125,0.000438125
27,817.126,2.07048,1.83769,1.77019,0.54206,0.2178,0.23073,0.13868,2.04531,1.98504,1.7877,0.00043565,0.00043565,0.00043565
28,846.186,2.03137,1.78067,1.74869,0.53416,0.21301,0.22965,0.13811,2.07869,1.99448,1.796,0.000433175,0.000433175,0.000433175
29,874.778,2.02787,1.74669,1.75501,0.61356,0.22572,0.23603,0.14045,2.0138,1.98657,1.78492,0.0004307,0.0004307,0.0004307
30,905.351,2.01881,1.74024,1.73319,0.64284,0.2233,0.25882,0.15952,2.02279,1.9427,1.7594,0.000428225,0.000428225,0.000428225
31,935.724,1.99877,1.75643,1.70761,0.62768,0.21746,0.24445,0.14869,1.9888,1.90686,1.75245,0.00042575,0.00042575,0.00042575
32,965.299,1.98099,1.71557,1.72618,0.57636,0.23667,0.25502,0.15653,1.978,1.83908,1.7531,0.000423275,0.000423275,0.000423275
